origin,learner,country_name,y,p
2018,rf,Italy,1,0.20069130175380173
2018,rf,Jamaica,0,0.10863907069237953
2018,rf,Japan,0,0.14026315147271026
2018,rf,South Korea,1,0.3551431652497829
2018,rf,Liberia,0,0.40573207001332007
2018,rf,Sri Lanka,0,0.46397243305370234
2018,rf,Lesotho,0,0.7624971209346212
2018,rf,Luxembourg,0,0.07303280053280053
2018,rf,Mexico,1,0.5148046987734489
2018,rf,Malawi,0,0.3013043751591546
2018,rf,Namibia,0,0.38723803973803966
2018,rf,Nigeria,0,0.40110496499544473
2018,rf,Norway,0,0.08454112554112556
2018,rf,Nepal,0,0.7816778360528364
2018,rf,New Zealand,0,0.07826487197443081
2018,rf,Portugal,0,0.036389880952380944
2018,rf,Paraguay,0,0.2533614004459593
2018,rf,Romania,1,0.24684108946608949
2018,rf,Senegal,1,0.37817279146507105
2018,rf,Sierra Leone,0,0.3119033421643714
2018,rf,Sweden,0,0.053885822510822516
2018,rf,Seychelles,0,0.2507524754302247
2018,rf,Trinidad and Tobago,0,0.18881560351413287
2018,rf,United States of America,0,0.2418943972693973
2018,rf,South Africa,0,0.28358965581519924
2018,lr,Albania,0,0.918131792034212
2018,lr,Argentina,0,0.04744293578532531
2018,lr,Australia,0,0.007459828539034055
2018,lr,Belgium,0,0.32053162888467307
2018,lr,Bulgaria,0,0.18243031796720907
2018,lr,Bhutan,0,0.616431650461778
2018,lr,Canada,0,0.13165658727492435
2018,lr,Chile,0,0.6111060258662444
2018,lr,Ivory Coast,1,0.679089512493631
2018,lr,Colombia,0,0.6666211756472493
2018,lr,Costa Rica,0,0.825237488269012
2018,lr,Cyprus,0,0.14241942144644024
2018,lr,Germany,0,0.10005885118903976
2018,lr,Denmark,0,0.0163428016300877
2018,lr,Ecuador,0,0.9981370964356729
2018,lr,Spain,0,0.0185638582532927
2018,lr,Finland,0,0.08582275499402431
2018,lr,France,0,0.8834281664189865
2018,lr,United Kingdom,1,0.6491583053349778
2018,lr,The Gambia,0,0.8918287104267363
2018,lr,Greece,1,0.028004982693728756
2018,lr,Guyana,1,0.03921454940105694
2018,lr,Israel,0,0.045417596788988865
2018,lr,Italy,1,0.3355843209735461
2018,lr,Jamaica,0,0.25185246957717344
2018,lr,Japan,0,0.06136730478097083
2018,lr,South Korea,1,0.8092122848310757
2018,lr,Liberia,0,0.9236123897764966
2018,lr,Sri Lanka,0,0.714697505780408
2018,lr,Lesotho,0,0.914644618674727
2018,lr,Luxembourg,0,0.000812808450079388
2018,lr,Mexico,1,0.5903824744414149
2018,lr,Malawi,0,0.7732171892904892
2018,lr,Namibia,0,0.5930123671794624
2018,lr,Nigeria,0,0.9936696151209781
2018,lr,Norway,0,0.004224101393909354
2018,lr,Nepal,0,0.9756431550076419
2018,lr,New Zealand,0,0.14420282193935083
2018,lr,Portugal,0,0.06815568276588689
2018,lr,Paraguay,0,0.24626653949327104
2018,lr,Romania,1,0.39761435704595394
2018,lr,Senegal,1,0.23020585237751384
2018,lr,Sierra Leone,0,0.9105512556654219
2018,lr,Sweden,0,0.03733017574310552
2018,lr,Seychelles,0,0.5397332938834668
2018,lr,Trinidad and Tobago,0,0.17843351308198088
2018,lr,United States of America,0,0.3908706274825136
2018,lr,South Africa,0,0.22715580205443178
2019,gb,Albania,0,0.13894824404474213
2019,gb,Argentina,1,0.0721460133725741
2019,gb,Armenia,1,0.26409660425135206
2019,gb,Australia,0,0.043634419897723896
2019,gb,Belgium,0,0.10571403579447874
2019,gb,Bulgaria,0,0.031291492500035704
2019,gb,Bhutan,0,0.12026960693853414
2019,gb,Canada,0,0.01964548386029982
2019,gb,Chile,0,0.18787482601412173
2019,gb,Ivory Coast,1,0.8445581817608443
2019,gb,Colombia,0,0.35564836393382243
2019,gb,Costa Rica,0,0.009858770110222213
2019,gb,Cyprus,0,0.012183904898309481
2019,gb,Germany,0,0.007767823218159431
2019,gb,Denmark,0,0.006139515369467072
2019,gb,Ecuador,0,0.9226593464729158
2019,gb,Spain,0,0.04538636811192659
2019,gb,Finland,0,0.08395301195918388
2019,gb,France,0,0.03899325161021585
2019,gb,The Gambia,0,0.04565366891765216
2019,gb,Greece,1,0.009912534825733166
2019,gb,Israel,0,0.0151178040986577
2019,gb,Jamaica,0,0.029784220957891655
2019,gb,Japan,0,0.008430354953948869
2019,gb,Liberia,0,0.05762377253621491
2019,gb,Sri Lanka,0,0.5660087287933059
2019,gb,Lesotho,0,0.9398580853283505
2019,gb,Lithuania,0,0.0022840869768158754
2019,gb,Luxembourg,0,0.012375588678453925
2019,gb,Latvia,0,0.011136132337978673
2019,gb,Moldova,1,0.34794714468979343
2019,gb,Mexico,1,0.14085051984184663
2019,gb,Namibia,0,0.07612539605752122
2019,gb,Nigeria,0,0.22241620624883857
2019,gb,Norway,0,0.012117049506027369
2019,gb,Nepal,0,0.7028018336539374
2019,gb,New Zealand,0,0.008706053047244677
2019,gb,Portugal,0,0.008425882938135086
2019,gb,Paraguay,0,0.021443816508393353
2019,gb,Romania,1,0.17094086220370888
2019,gb,Senegal,1,0.293205264232095
2019,gb,Sierra Leone,0,0.028613124236217244
2019,gb,Sweden,0,0.005355085833028187
2019,gb,Seychelles,0,0.19297285261942704
2019,gb,Trinidad and Tobago,0,0.04855129435053175
2019,gb,Ukraine,1,0.6811923328670759
2019,gb,United States of America,1,0.17969572849851456
2019,gb,South Africa,0,0.036122964425383854
2019,rf,Albania,0,0.4683372807747809
2019,rf,Argentina,1,0.2637913291773586
2019,rf,Armenia,1,0.578397644022644
2019,rf,Australia,0,0.1433524000509295
2019,rf,Belgium,0,0.14150808347354402
2019,rf,Bulgaria,0,0.3600995011932511
2019,rf,Bhutan,0,0.2409097409942997
2019,rf,Canada,0,0.1301023074148074
2019,rf,Chile,0,0.3011114896133278
2019,rf,Ivory Coast,1,0.5343279359529357
2019,rf,Colombia,0,0.333844490272799
2019,rf,Costa Rica,0,0.13084226190476195
2019,rf,Cyprus,0,0.13990769993895
2019,rf,Germany,0,0.11104942279942279
2019,rf,Denmark,0,0.0740406746031746
2019,rf,Ecuador,0,0.4853566319301613
2019,rf,Spain,0,0.17588074425574418
2019,rf,Finland,0,0.14491865079365074
2019,rf,France,0,0.19275341917069852
2019,rf,The Gambia,0,0.4076677676898266
2019,rf,Greece,1,0.1804772890508184
2019,rf,Israel,0,0.16799648962148958
2019,rf,Jamaica,0,0.13659681290931294
2019,rf,Japan,0,0.1440624098124098
2019,rf,Liberia,0,0.367538392163392
2019,rf,Sri Lanka,0,0.48647794811397743
2019,rf,Lesotho,0,0.772031295093795
2019,rf,Lithuania,0,0.07070616883116881
2019,rf,Luxembourg,0,0.09664872627372628
2019,rf,Latvia,0,0.13371134421134423
2019,rf,Moldova,1,0.4976964359170243
2019,rf,Mexico,1,0.3389403929403929
2019,rf,Namibia,0,0.49215331890331904
2019,rf,Nigeria,0,0.40468045149295157
2019,rf,Norway,0,0.0964149877899878
2019,rf,Nepal,0,0.6696415390165393
2019,rf,New Zealand,0,0.09600700729009551
2019,rf,Portugal,0,0.10175914363414366
2019,rf,Paraguay,0,0.3845304442289735
2019,rf,Romania,1,0.2471927308802307
2019,rf,Senegal,1,0.3628268769629063
2019,rf,Sierra Leone,0,0.328955031080031
2019,rf,Sweden,0,0.04847321428571428
2019,rf,Seychelles,0,0.2817564726939726
2019,rf,Trinidad and Tobago,0,0.19579845195654016
2019,rf,Ukraine,1,0.5957740245865247
2019,rf,United States of America,1,0.3194917929292929
2019,rf,South Africa,0,0.23594260396466274
2019,lr,Albania,0,0.7076634460694066
2019,lr,Argentina,1,0.22416148431028068
2019,lr,Armenia,1,0.9424124898617124
2019,lr,Australia,0,0.0008221809318322674
2019,lr,Belgium,0,0.6853884304704186
2019,lr,Bulgaria,0,0.05933672629731205
2019,lr,Bhutan,0,0.3489929680695026
2019,lr,Canada,0,0.42370728295748067
2019,lr,Chile,0,0.5150449033588387
2019,lr,Ivory Coast,1,0.9142806339785534
2019,lr,Colombia,0,0.5066129534894959
2019,lr,Costa Rica,0,0.589316077681858
2019,lr,Cyprus,0,0.2942172188350378
2019,lr,Germany,0,0.2884762315845527
2019,lr,Denmark,0,0.030370609673277635
2019,lr,Ecuador,0,0.9961134143623681
2019,lr,Spain,0,0.5632794561021512
2019,lr,Finland,0,0.31588763980755635
2019,lr,France,0,0.48900373927348884
2019,lr,The Gambia,0,0.22420672327741986
2019,lr,Greece,1,0.029540060682189728
2019,lr,Israel,0,0.1364304430884486
2019,lr,Jamaica,0,0.37944483900544124
2019,lr,Japan,0,0.128486295000484
2019,lr,Liberia,0,0.8467836935777581
2019,lr,Sri Lanka,0,0.8658912519507974
2019,lr,Lesotho,0,0.9929753519275104
2019,lr,Lithuania,0,0.011503633923959717
2019,lr,Luxembourg,0,0.02591048611285425
2019,lr,Latvia,0,0.14015067938124603
2019,lr,Moldova,1,0.9426400055768317
2019,lr,Mexico,1,0.6278290079643882
2019,lr,Namibia,0,0.30018234902922925
2019,lr,Nigeria,0,0.9969947876077594
2019,lr,Norway,0,0.006784251038503403
2019,lr,Nepal,0,0.9251495958281861
2019,lr,New Zealand,0,0.3101581349904293
2019,lr,Portugal,0,0.1113112458159515
2019,lr,Paraguay,0,0.21408975900526012
2019,lr,Romania,1,0.5132594198556101
2019,lr,Senegal,1,0.17128010363559346
2019,lr,Sierra Leone,0,0.8887408956399784
2019,lr,Sweden,0,0.06291149709891918
2019,lr,Seychelles,0,0.7102851387192068
2019,lr,Trinidad and Tobago,0,0.2672540893195674
2019,lr,Ukraine,1,0.9933332176369362
2019,lr,United States of America,1,0.8246309265699228
2019,lr,South Africa,0,0.6703888251403068
2020,gb,Albania,0,0.1567164120990725
2020,gb,Argentina,1,0.07685723558365672
2020,gb,Australia,0,0.11262418637136294
2020,gb,Belgium,0,0.10137159095467449
2020,gb,Bulgaria,0,0.2532653952892955
2020,gb,Brazil,0,0.8574725934638603
2020,gb,Bhutan,0,0.10977802133448117
2020,gb,Canada,0,0.07303415952829426
2020,gb,Chile,0,0.5008573331304954
2020,gb,Colombia,0,0.419393983543838
2020,gb,Costa Rica,0,0.012199339344209569
2020,gb,Cyprus,0,0.03504482474851317
2020,gb,Germany,0,0.034662491261025906
2020,gb,Denmark,0,0.0265723868698241
2020,gb,Ecuador,0,0.40801792900415745
2020,gb,Spain,0,0.09309761644354375
2020,gb,Finland,0,0.024862596722051926
2020,gb,France,0,0.11240798041005308
2020,gb,Israel,0,0.053879322900512276
2020,gb,Jamaica,0,0.07239227955336405
2020,gb,Japan,0,0.0375561867350059
2020,gb,Liberia,0,0.3535593636780435
2020,gb,Sri Lanka,0,0.441284003669912
2020,gb,Lesotho,0,0.7090841163970404
2020,gb,Lithuania,0,0.008434225027998092
2020,gb,Luxembourg,0,0.016898623474762748
2020,gb,Latvia,0,0.05375502242165849
2020,gb,Moldova,1,0.48556496511530634
2020,gb,North Macedonia,0,0.8131487544325839
2020,gb,Malawi,0,0.08924201532540472
2020,gb,Namibia,0,0.16388343345097323
2020,gb,Nigeria,0,0.19618068644299583
2020,gb,Norway,0,0.0872401061074733
2020,gb,Nepal,0,0.3335077346002304
2020,gb,New Zealand,0,0.03367967790126394
2020,gb,Portugal,0,0.03290563736701791
2020,gb,Paraguay,0,0.08169181796235966
2020,gb,Romania,1,0.38010243565844914
2020,gb,Senegal,1,0.5026230707929261
2020,gb,Sierra Leone,0,0.054804079218931004
2020,gb,Sweden,0,0.006750469174037781
2020,gb,Seychelles,0,0.04715984447053541
2020,gb,Trinidad and Tobago,0,0.04438007820644591
2020,gb,Ukraine,1,0.8318427883856453
2020,gb,United States of America,1,0.24008646611580944
2020,gb,South Africa,0,0.12439885884905653
2020,rf,Albania,0,0.49229351204351196
2020,rf,Argentina,1,0.2124026422493914
2020,rf,Australia,0,0.19380083805083811
2020,rf,Belgium,0,0.1951725881939698
2020,rf,Bulgaria,0,0.4383275682650682
2020,rf,Brazil,0,0.4173912385129492
2020,rf,Bhutan,0,0.24802152014652004
2020,rf,Canada,0,0.30104991883116883
2020,rf,Chile,0,0.4117656418873525
2020,rf,Colombia,0,0.36761726019078955
2020,rf,Costa Rica,0,0.08440413533834584
2020,rf,Cyprus,0,0.20558535214785212
2020,rf,Germany,0,0.14557679473304475
2020,rf,Denmark,0,0.14596079048875102
2020,rf,Ecuador,0,0.35193982406482405
2020,rf,Spain,0,0.224450872044622
2020,rf,Finland,0,0.09695884503353543
2020,rf,France,0,0.31930734196359195
2020,rf,Israel,0,0.23420755633255635
2020,rf,Jamaica,0,0.18729847929847923
2020,rf,Japan,0,0.2503647129551734
2020,rf,Liberia,0,0.4294580974580974
2020,rf,Sri Lanka,0,0.5249376411986707
2020,rf,Lesotho,0,0.6569712142432732
2020,rf,Lithuania,0,0.07321527777777778
2020,rf,Luxembourg,0,0.12848680486180486
2020,rf,Latvia,0,0.21434457903207899
2020,rf,Moldova,1,0.5994935481185482
2020,rf,North Macedonia,0,0.6692117014929514
2020,rf,Malawi,0,0.43599032911532926
2020,rf,Namibia,0,0.47558055833055835
2020,rf,Nigeria,0,0.44078459734709746
2020,rf,Norway,0,0.18017920967920964
2020,rf,Nepal,0,0.628154356060606
2020,rf,New Zealand,0,0.12795218466174352
2020,rf,Portugal,0,0.0545951479076479
2020,rf,Paraguay,0,0.40367496392496394
2020,rf,Romania,1,0.17854881270690087
2020,rf,Senegal,1,0.432422383172383
2020,rf,Sierra Leone,0,0.3008174603174602
2020,rf,Sweden,0,0.07153342874231032
2020,rf,Seychelles,0,0.2830758061383061
2020,rf,Trinidad and Tobago,0,0.18179987373737375
2020,rf,Ukraine,1,0.6180374764124763
2020,rf,United States of America,1,0.39209511358524507
2020,rf,South Africa,0,0.38579770923520923
2020,lr,Albania,0,0.8001855480143386
2020,lr,Argentina,1,0.5430047442519
2020,lr,Australia,0,0.004676460886182229
2020,lr,Belgium,0,0.4715817613582736
2020,lr,Bulgaria,0,0.9572117937549731
2020,lr,Brazil,0,0.1605881504524467
2020,lr,Bhutan,0,0.5478031302697084
2020,lr,Canada,0,0.4937564058973294
2020,lr,Chile,0,0.38413168747726933
2020,lr,Colombia,0,0.73960691322523
2020,lr,Costa Rica,0,0.624587283719545
2020,lr,Cyprus,0,0.24918096426699138
2020,lr,Germany,0,0.2719215762709738
2020,lr,Denmark,0,0.022185419641974822
2020,lr,Ecuador,0,0.7032302413909887
2020,lr,Spain,0,0.20044663078167851
2020,lr,Finland,0,0.07011244888763618
2020,lr,France,0,0.46006791312053774
2020,lr,Israel,0,0.0997805163259486
2020,lr,Jamaica,0,0.5343966697689018
2020,lr,Japan,0,0.01676216430143815
2020,lr,Liberia,0,0.9269448512304441
2020,lr,Sri Lanka,0,0.44438357798348127
2020,lr,Lesotho,0,0.9919447360856569
2020,lr,Lithuania,0,0.30203299004996975
2020,lr,Luxembourg,0,0.04372579932818554
2020,lr,Latvia,0,0.06825306797554372
2020,lr,Moldova,1,0.9897889891483617
2020,lr,North Macedonia,0,0.974115529867315
2020,lr,Malawi,0,0.2358290328251502
2020,lr,Namibia,0,0.3100701256479084
2020,lr,Nigeria,0,0.9718125810504569
2020,lr,Norway,0,0.035362912515889
2020,lr,Nepal,0,0.779336491790168
2020,lr,New Zealand,0,0.5154513923561646
2020,lr,Portugal,0,0.06280160020245655
2020,lr,Paraguay,0,0.4649630781383937
2020,lr,Romania,1,0.5244800561548054
2020,lr,Senegal,1,0.6444018447587302
2020,lr,Sierra Leone,0,0.651945566838672
2020,lr,Sweden,0,0.01720669780430463
2020,lr,Seychelles,0,0.5098762323321485
2020,lr,Trinidad and Tobago,0,0.17279222077002673
2020,lr,Ukraine,1,0.9924410507279608
2020,lr,United States of America,1,0.951828887950938
2020,lr,South Africa,0,0.10829066518631894
