country,onset,type,max_risk,threshold,detected
Chad,2021,coup,0.7686784318156233,0.3691518952112114,True
Chad,2021,coup,0.7686784318156233,0.39855548954403486,True
Chad,2021,coup,0.7686784318156233,0.4279590838768583,True
Chad,2021,coup,0.7686784318156233,0.4573626782096818,True
Chad,2021,coup,0.7686784318156233,0.48676627254250526,True
Chad,2021,coup,0.7686784318156233,0.5161698668753287,True
Chad,2021,coup,0.7686784318156233,0.5455734612081521,True
Chad,2021,coup,0.7686784318156233,0.5749770555409756,True
Chad,2021,coup,0.7686784318156233,0.604380649873799,True
Chad,2021,coup,0.7686784318156233,0.6337842442066225,True
Chad,2021,coup,0.7686784318156233,0.663187838539446,True
Chad,2021,coup,0.7686784318156233,0.6925914328722694,True
Ukraine,2010,backsliding,0.5438150671674763,0.13392314054862373,True
Ukraine,2010,backsliding,0.5438150671674763,0.1633267348814472,True
Ukraine,2010,backsliding,0.5438150671674763,0.19273032921427063,True
Ukraine,2010,backsliding,0.5438150671674763,0.2221339235470941,True
Ukraine,2010,backsliding,0.5438150671674763,0.25153751787991757,True
Ukraine,2010,backsliding,0.5438150671674763,0.280941112212741,True
Ukraine,2010,backsliding,0.5438150671674763,0.31034470654556445,True
Ukraine,2010,backsliding,0.5438150671674763,0.3397483008783879,True
Ukraine,2010,backsliding,0.5438150671674763,0.3691518952112114,True
Ukraine,2010,backsliding,0.5438150671674763,0.39855548954403486,True
Ukraine,2010,backsliding,0.5438150671674763,0.4279590838768583,True
Ukraine,2010,backsliding,0.5438150671674763,0.4573626782096818,True
Ukraine,2010,backsliding,0.5438150671674763,0.48676627254250526,True
Ukraine,2010,backsliding,0.5438150671674763,0.5161698668753287,True
Ukraine,2010,backsliding,0.5438150671674763,0.5455734612081521,False
Ukraine,2010,backsliding,0.5438150671674763,0.5749770555409756,False
Ukraine,2010,backsliding,0.5438150671674763,0.604380649873799,False
Ukraine,2010,backsliding,0.5438150671674763,0.6337842442066225,False
Ukraine,2010,backsliding,0.5438150671674763,0.663187838539446,False
Ukraine,2010,backsliding,0.5438150671674763,0.6925914328722694,False
Maldives,2013,backsliding,0.6262876052304168,0.13392314054862373,True
Maldives,2013,backsliding,0.6262876052304168,0.1633267348814472,True
Maldives,2013,backsliding,0.6262876052304168,0.19273032921427063,True
Maldives,2013,backsliding,0.6262876052304168,0.2221339235470941,True
Maldives,2013,backsliding,0.6262876052304168,0.25153751787991757,True
Maldives,2013,backsliding,0.6262876052304168,0.280941112212741,True
Maldives,2013,backsliding,0.6262876052304168,0.31034470654556445,True
Maldives,2013,backsliding,0.6262876052304168,0.3397483008783879,True
Maldives,2013,backsliding,0.6262876052304168,0.3691518952112114,True
Maldives,2013,backsliding,0.6262876052304168,0.39855548954403486,True
Maldives,2013,backsliding,0.6262876052304168,0.4279590838768583,True
Maldives,2013,backsliding,0.6262876052304168,0.4573626782096818,True
Maldives,2013,backsliding,0.6262876052304168,0.48676627254250526,True
Maldives,2013,backsliding,0.6262876052304168,0.5161698668753287,True
Maldives,2013,backsliding,0.6262876052304168,0.5455734612081521,True
Maldives,2013,backsliding,0.6262876052304168,0.5749770555409756,True
Maldives,2013,backsliding,0.6262876052304168,0.604380649873799,True
Maldives,2013,backsliding,0.6262876052304168,0.6337842442066225,False
Maldives,2013,backsliding,0.6262876052304168,0.663187838539446,False
Maldives,2013,backsliding,0.6262876052304168,0.6925914328722694,False
Zambia,2013,backsliding,0.4496919440462307,0.13392314054862373,True
Zambia,2013,backsliding,0.4496919440462307,0.1633267348814472,True
Zambia,2013,backsliding,0.4496919440462307,0.19273032921427063,True
Zambia,2013,backsliding,0.4496919440462307,0.2221339235470941,True
Zambia,2013,backsliding,0.4496919440462307,0.25153751787991757,True
Zambia,2013,backsliding,0.4496919440462307,0.280941112212741,True
Zambia,2013,backsliding,0.4496919440462307,0.31034470654556445,True
