iso3,year,infant_mortality,inflation_yoy,food_prod_index,ext_debt_gni,work_age_share,youth_bulge_proxy
ECA,2002,31.3923470226463,,100.0,55.6314011063896,65.4365185602052,26.174607424082083
ECA,2003,29.2868137916128,,100.0,49.7520128178935,65.7956753966786,26.318270158671442
ECA,2004,27.5308897924258,,100.0,44.4761686995738,66.1184325874095,26.447373034963803
ECA,2005,25.7590230890231,,100.0,39.573987116223,66.4424992780273,26.57699971121092
ECA,2006,24.0817526606602,,100.0,45.0558811886508,66.7690850483287,26.707634019331483
ECA,2007,22.635197154631,,100.0,46.4064652634033,67.0744729914172,26.829789196566878
ECA,2008,21.1883436683626,,100.0,44.3350645174073,67.4134610863908,26.96538443455632
ECA,2009,19.8051572610461,,100.0,54.7803714380945,67.7475162248823,27.099006489952924
ECA,2010,18.6768511404746,,100.0,51.8772098558653,68.0262391111851,27.210495644474044
ECA,2011,17.5649725940959,,100.0,48.3641361439037,68.2319229121054,27.292769164842163
ECA,2012,16.5149968244489,,100.0,48.9822967953656,68.2836738711027,27.313469548441084
ECA,2013,15.6910900365841,,100.0,50.1889631451308,68.2468798616168,27.298751944646725
ECA,2014,14.9307820252853,,100.0,52.1754831463979,68.1302359189115,27.2520943675646
ECA,2015,14.2964372456429,,100.0,57.4270818846959,67.9241632054875,27.169665282195
ECA,2016,13.6693249782052,,100.0,60.9821276269324,67.6719949903253,27.068797996130122
ECA,2017,13.2605083570662,,100.0,63.9075165018682,67.3964637402851,26.95858549611404
ECA,2018,12.9427002190535,,100.0,63.8781624087516,67.133460990459,26.8533843961836
ECA,2019,12.6964416494544,,100.0,63.5055626281332,66.8233014379365,26.729320575174597
ECA,2020,12.4589272883753,,100.0,69.4233768505519,66.494214609639,26.5976858438556
ECA,2021,12.1925743158618,,100.0,61.8557353658303,66.2323491536381,26.49293966145524
ECA,2022,12.0899631951036,,100.0,58.4415802607101,66.0216319414007,26.40865277656028
ECA,2023,12.2873577138309,,100.0,54.3001610648508,65.8587184778386,26.34348739113544
ECA,2024,11.534558084555,,100.0,49.2132572809092,65.7739342752705,26.309573710108204
ECA,2025,11.534558084555,,100.0,49.2132572809092,65.7739342752705,26.309573710108204
ECS,1960,,,,,63.5078364756484,25.403134590259363
ECS,1961,,,,,63.2023557318697,25.28094229274788
ECS,1962,,,,,63.0974708770019,25.238988350800764
ECS,1963,,,,,63.0535987134172,25.221439485366883
ECS,1964,,,,,63.0445237110939,25.217809484437563
ECS,1965,,,,,63.0452654929283,25.218106197171323
ECS,1966,,,,,63.0380948138093,25.215237925523724
ECS,1967,,,,,63.0311072236394,25.21244288945576
ECS,1968,,,,,63.0238748039647,25.209549921585882
ECS,1969,,,,,63.0693697958657,25.22774791834628
ECS,1970,,,,,63.1646132105525,25.265845284221
ECS,1971,,,,,63.2609242330314,25.304369693212564
ECS,1972,,,,,63.3547963213679,25.34191852854716
ECS,1973,,,,,63.4749285704969,25.389971428198763
ECS,1974,,,,,63.6001591440435,25.4400636576174
ECS,1975,,,,,63.7258613201892,25.49034452807568
ECS,1976,,,,,63.8670588206737,25.54682352826948
ECS,1977,,,,,63.9912996846121,25.59651987384484
ECS,1978,,,,,64.1207979820721,25.648319192828843
ECS,1979,,,,,64.2422862742733,25.69691450970932
ECS,1980,,,,,64.3979318385539,25.75917273542156
ECS,1981,,,,,64.6815767858691,25.87263071434764
ECS,1982,,,,,65.0289176233936,26.01156704935744
ECS,1983,,,,,65.3460479614092,26.13841918456368
ECS,1984,,,,,65.5800529731609,26.232021189264362
ECS,1985,,,,,65.7051705113349,26.28206820453396
ECS,1986,,,,,65.7656594560655,26.306263782426203
ECS,1987,,,,,65.8042217774392,26.32168871097568
ECS,1988,,,,,65.7944249215477,26.317769968619082
ECS,1989,,,,,65.7669741273903,26.30678965095612
ECS,1990,25.6,,,,65.7490768329314,26.29963073317256
ECS,1991,25.3,,,,65.735841716869,26.294336686747602
ECS,1992,25.0,,9.37079800661788,,65.7226423062814,26.28905692251256
ECS,1993,24.7,,9.36997671146901,,65.711418520938,26.2845674083752
ECS,1994,24.0,,8.89767010224781,,65.7121744693873,26.284869787754925
ECS,1995,23.3,,8.82235655189834,,65.7909858067376,26.31639432269504
ECS,1996,22.1,,8.99000049635919,,65.9364960827632,26.37459843310528
ECS,1997,21.1,,9.0061940952728,,66.0985601963701,26.439424078548043
ECS,1998,20.0,,8.81746112546798,,66.3388545651658,26.53554182606632
ECS,1999,18.9,,8.87701269244004,,66.6249733152874,26.649989326114962
ECS,2000,17.5,,98.9956303113082,,66.882814777636,26.7531259110544
ECS,2001,16.6,,98.9990029590197,,67.1113929249252,26.84455716997008
ECS,2002,15.6,,99.0085787738705,,67.2992814057874,26.91971256231496
ECS,2003,14.6,,98.9905714824172,,67.4362981311929,26.97451925247716
ECS,2004,13.8,,99.0457126751399,,67.5345336893408,27.013813475736324
ECS,2005,13.0,,99.0254049073922,,67.6192625061082,27.04770500244328
ECS,2006,12.3,,99.0348736398796,,67.7012455238088,27.08049820952352
ECS,2007,11.6,,99.0285542614483,,67.7935395891041,27.11741583564164
ECS,2008,11.0,,99.0847645010968,,67.8904653823189,27.15618615292756
ECS,2009,10.4,,99.0869185404313,,67.9471451112239,27.178858044489562
ECS,2010,9.9,,99.058115838588,,67.9694103465298,27.18776413861192
ECS,2011,9.4,,99.1170092080169,,67.8944121764435,27.1577648705774
ECS,2012,9.1,,99.0808321618801,,67.6743455838005,27.0697382335202
ECS,2013,8.8,,99.1289444150782,,67.408373274506,26.963349309802403
ECS,2014,8.4,,99.1480633417672,,67.0994082766797,26.83976331067188
ECS,2015,8.1,,100.0,,66.7676293197254,26.70705172789016
ECS,2016,7.7,,100.0,,66.4442784310361,26.57771137241444
ECS,2017,7.4,,100.0,,66.1190096771536,26.447603870861442
ECS,2018,7.3,,100.0,,65.8244871707019,26.32979486828076
ECS,2019,7.1,,100.0,,65.5327138354955,26.2130855341982
ECS,2020,7.0,,100.0,,65.2578083018081,26.103123320723242
ECS,2021,6.9,,100.0,,65.0381716741726,26.01526866966904
ECS,2022,6.8,,100.0,,64.8416195036692,25.93664780146768
ECS,2023,6.9,,100.0,,64.651785077153,25.8607140308612
ECS,2024,6.6,,100.0,,64.4758970124395,25.790358804975803
ECS,2025,6.6,,100.0,,64.4758970124395,25.790358804975803
ECU,1960,129.5,1.67659912611284,,,51.503422756062,20.6013691024248
ECU,1961,125.6,3.98562050634913,29.71,,51.3697684469809,20.54790737879236
ECU,1962,122.2,2.87088531460986,30.21,,51.2605961164731,20.50423844658924
ECU,1963,118.9,5.93950905922402,30.5,,51.2294331814754,20.491773272590162
ECU,1964,115.9,4.03420453764311,35.74,,51.2880593438575,20.515223737543
ECU,1965,113.2,3.06907066175735,38.0,,51.3688538174192,20.54754152696768
ECU,1966,110.8,5.45372692773345,35.67,,51.4407553715183,20.576302148607322
ECU,1967,108.7,3.81813815731001,34.41,,51.5174343129378,20.606973725175123
ECU,1968,106.8,4.31765612971036,36.49,,51.602032491623,20.640812996649203
ECU,1969,105.0,6.32668144851309,36.08,,51.6980039200122,20.67920156800488
ECU,1970,102.9,5.17127612015708,36.8,14.1927832794114,51.8051992506726,20.722079700269042
ECU,1971,100.5,9.52167078004847,35.7,15.904505100584,51.9267270993992,20.77069083975968
ECU,1972,97.8,7.52511790034726,34.48,17.0628889685685,52.0691192602152,20.827647704086083
ECU,1973,94.6,12.1281464590342,34.54,15.2008724912424,52.2322820914237,20.89291283656948
ECU,1974,91.1,22.7040816226157,37.94,11.0181858483832,52.4147358432682,20.96589433730728
ECU,1975,87.3,14.2896742946894,38.8,12.947302494577,52.6184418488785,21.0473767395514
ECU,1976,83.6,10.1746301165654,38.85,13.562283310677,52.8430747426004,21.13722989704016
ECU,1977,80.1,12.94441387237,40.8,22.9517671389724,53.08551328257,21.234205313028
ECU,1978,76.7,13.0981385838539,38.94,35.0871154827785,53.3477043605703,21.33908174422812
ECU,1979,73.5,10.1171908690015,39.06,33.6766053246669,53.6343472260016,21.453738890400643
ECU,1980,70.3,11.9092893836134,40.72,35.3771055762135,53.9468571471258,21.57874285885032
ECU,1981,67.0,14.0479686718867,40.7,36.9261227127414,54.2790550989578,21.71162203958312
ECU,1982,63.8,16.2844880461284,40.73,41.2459241144816,54.6284169139436,21.851366765577442
ECU,1983,60.6,48.4182220804492,35.24,47.306133732631,54.9962091722478,21.998483668899123
ECU,1984,57.3,31.2195815120372,38.54,53.1348816605714,55.3694292601189,22.14777170404756
ECU,1985,54.4,27.9936107429224,41.86,54.6461026728311,55.7505952404286,22.30023809617144
ECU,1986,51.6,23.0302261142617,42.59,65.9936754819638,56.1448158694355,22.4579263477742
ECU,1987,49.2,29.5039972488395,43.63,81.9007104347658,56.5443072321358,22.61772289285432
ECU,1988,46.9,58.2162865413937,48.17,91.4592257275628,56.932834838748,22.773133935499203
ECU,1989,44.7,75.6481901026385,48.72,90.8195094143478,57.2850154444723,22.91400617778892
ECU,1990,42.7,48.5191129963729,51.59,86.6981754415729,57.5946470736675,23.037858829467
ECU,1991,40.7,48.718080675219,48.43,78.8925514713889,57.8556518337205,23.1422607334882
ECU,1992,38.7,54.6078215093596,56.48,71.5025105701137,58.0892080170154,23.23568320680616
ECU,1993,36.7,44.9550537592163,59.53,78.1049066512737,58.3109846503681,23.32439386014724
ECU,1994,34.7,27.3108817940495,66.48,83.1739205763006,58.5216075662425,23.408643026497003
ECU,1995,32.7,22.9341344145802,66.22,72.3232199610065,58.7320476584538,23.49281906338152
ECU,1996,30.7,24.4114592150674,71.02,72.1270133139385,58.9380980758575,23.575239230343
ECU,1997,28.8,30.6575675722172,75.37,67.6746512650172,59.1468222032243,23.658728881289722
ECU,1998,27.1,36.0984331623885,66.21,69.0833455195625,59.3773361261517,23.75093445046068
ECU,1999,25.5,52.2420051858225,78.16,104.210741329627,59.6357770294516,23.854310811780643
ECU,2000,24.1,96.0963756926096,69.77,106.424172888522,59.903604681948,23.961441872779204
ECU,2001,22.9,37.6767454518094,80.15,81.8056350447042,60.1681251358123,24.067250054324923
ECU,2002,21.9,12.4835980082094,75.49,75.8700823902959,60.4322595504257,24.17290382017028
ECU,2003,21.0,7.92936487461555,80.16,67.744877233119,60.7047939489567,24.281917579582682
ECU,2004,20.2,2.74323198926704,82.79,61.8221393765361,60.9962015846993,24.39848063387972
ECU,2005,19.5,2.1682770118372,81.33,53.0944876560719,61.307936404762,24.523174561904803
ECU,2006,18.8,3.29874846258215,84.07,46.474573021664,61.6374729995954,24.654989199838163
ECU,2007,18.1,2.27618478002121,88.01,44.0856878116611,61.9742946587262,24.78971786349048
ECU,2008,17.4,8.40009593987462,91.59,31.8666469659836,62.2873884599545,24.914955383981802
ECU,2009,16.7,5.15996829181047,97.02,22.7348481565085,62.5608556939791,25.024342277591643
ECU,2010,16.0,3.55437734567842,99.5,22.9267416497492,62.8244552270906,25.129782090836244
ECU,2011,15.3,4.4745326579584,99.14,20.8128267378918,63.0970415320431,25.238816612817242
ECU,2012,14.6,5.10172180958665,95.51,18.8054980939561,63.3757966282722,25.350318651308882
ECU,2013,14.0,2.72177577710371,93.7,20.0522206650203,63.6707396710756,25.468295868430243
ECU,2014,13.4,3.58922016616663,101.57,24.6905647226746,63.9831015967478,25.593240638699122
ECU,2015,12.9,3.96664623255357,103.22,29.7448712901636,64.3119900284178,25.72479601136712
ECU,2016,12.5,1.72826463324532,95.2,36.9480973788042,64.6722079914688,25.868883196587518
ECU,2017,12.2,0.417335588666824,95.69,40.3243295654818,65.0447019080708,26.017880763228323
ECU,2018,11.9,-0.224103246005552,94.03,42.9910183543729,65.4040358199557,26.161614327982278
ECU,2019,11.7,0.266012515466155,97.95,49.6566686043124,65.732908693337,26.2931634773348
ECU,2020,11.5,-0.338872392562139,96.47,60.9453501649796,66.0443856227703,26.417754249108125
ECU,2021,11.3,0.133251386096389,101.69,55.1142076977331,66.352985667233,26.5411942668932
ECU,2022,11.2,3.46616972213076,98.86,53.1297474306529,66.6328553177793,26.65314212711172
ECU,2023,11.1,2.21568764237058,98.86,52.1063435637108,66.9024275360687,26.760971014427483
ECU,2024,10.9,1.54732515615369,98.86,49.7486298154549,67.200152298168,26.880060919267205
ECU,2025,10.9,1.54732515615369,98.86,49.7486298154549,67.200152298168,26.880060919267205
EGY,1960,172.7,0.332829047091751,,,54.0374522628036,21.614980905121442
EGY,1961,168.7,0.693606754935329,16.08,,53.9340712755071,21.57362851020284
EGY,1962,164.7,-3.00307658790783,18.53,,53.95970199752,21.583880799008
EGY,1963,160.8,0.746645708135429,19.06,,54.0276803803839,21.61107215215356
EGY,1964,157.4,3.66098294885467,18.93,,54.0696421335915,21.6278568534366
EGY,1965,154.5,14.839004461624,19.21,,54.1109482743478,21.644379309739122
EGY,1966,152.4,9.03644065817629,19.91,,54.1829589864264,21.67318359457056
EGY,1967,151.0,0.701897484353739,19.71,,54.2785457734974,21.71141830939896
EGY,1968,150.3,-1.6757594245691,22.02,,54.3979960675875,21.759198427035003
EGY,1969,150.0,3.40982028243742,22.72,,54.5295966272181,21.81183865088724
EGY,1970,150.0,3.76289859580536,22.63,22.5819960363635,54.6500454547562,21.860018181902483
EGY,1971,150.0,3.14042171394198,23.41,24.0053461475701,54.7450069486057,21.89800277944228
EGY,1972,149.6,2.10236334610112,23.92,21.1505792166415,54.8196555009376,21.927862200375042
EGY,1973,148.4,5.11218403908756,24.21,19.9670327450675,54.8822830980262,21.95291323921048
EGY,1974,146.2,10.0243177516483,25.04,24.2535733795174,54.9289621107291,21.97158484429164
EGY,1975,143.0,9.66969548151244,26.18,42.4598904207341,54.953238785017,21.981295514006803
EGY,1976,139.0,10.3174158877413,26.88,49.0006696231608,54.9368664446637,21.97474657786548
EGY,1977,134.6,12.7321627929891,26.25,83.9561674717124,54.9059416237302,21.962376649492082
EGY,1978,129.9,11.0781003826139,27.08,90.8763522071996,54.8817508193146,21.95270032772584
EGY,1979,125.1,9.90436051231129,28.36,87.9319378360204,54.843970012304,21.9375880049216
EGY,1980,120.0,20.8192249324218,28.85,94.6588242744785,54.8065771304584,21.92263085218336
EGY,1981,114.6,10.3172842245395,29.0,107.849004721611,54.7857017742663,21.91428070970652
EGY,1982,108.8,14.8230088495576,30.8,105.614175648885,54.7789779568701,21.91159118274804
EGY,1983,102.7,16.0798738833419,31.83,103.867585593605,54.7885274978434,21.91541099913736
EGY,1984,96.2,17.0363663799607,32.13,100.875193228431,54.8079074208575,21.923162968343
EGY,1985,89.8,12.1067560598246,34.32,100.992808918064,54.821622238926,21.9286488955704
EGY,1986,83.9,23.8642898217366,37.26,106.545019608538,54.8199321556912,21.92797286227648
EGY,1987,78.8,19.693593314763,39.61,110.561930646971,54.8288170600102,21.93152682400408
EGY,1988,74.4,17.66348615313,39.1,132.718664506594,54.8646077838947,21.94584311355788
EGY,1989,70.8,21.2618670886077,40.2,116.382132857386,54.9342326260387,21.97369305041548
EGY,1990,67.7,16.7563747077691,43.29,78.8457727674791,55.1751164767795,22.0700465907118
EGY,1991,64.8,19.7485448195578,45.84,86.6419730599405,55.4589912983304,22.183596519332163
EGY,1992,62.0,13.6374241717218,48.91,74.0896473366142,55.7135954972377,22.28543819889508
EGY,1993,59.2,12.0897922868977,50.29,65.4923875025721,56.0306655190672,22.41226620762688
EGY,1994,56.2,8.15423128587096,51.4,62.362127998641,56.3727968643174,22.54911874572696
EGY,1995,53.2,15.7422305021595,55.85,55.3438841620587,56.7567198096314,22.70268792385256
EGY,1996,50.2,7.18710369719992,59.68,46.2968747922495,57.1579907861855,22.8631963144742
EGY,1997,47.4,4.62560578826438,61.79,37.94020848832,57.5677145023076,23.027085800923043
EGY,1998,44.7,3.87257546427489,62.34,37.7513678480621,58.0277610316723,23.21110441266892
EGY,1999,42.3,3.07949912638332,67.15,34.1163848938461,58.5241774040095,23.4096709616038
EGY,2000,40.1,2.68380535348546,70.23,29.1436697781484,59.0341582077784,23.61366328311136
EGY,2001,38.2,2.26975720475955,68.8,28.9819896399422,59.5449897282765,23.817995891310602
EGY,2002,36.5,2.73723855000334,74.43,34.8088896707165,60.038371761737,24.0153487046948
EGY,2003,34.9,4.50777636319303,77.52,37.9984128219101,60.5312920356565,24.2125168142626
EGY,2004,33.5,11.2706193320519,79.01,39.9656119503054,61.0084558142588,24.40338232570352
EGY,2005,32.3,4.86939696871988,82.76,34.1985013048919,61.4324741370185,24.5729896548074
EGY,2006,31.1,7.64452644526434,88.14,28.7414925057896,61.7726766095686,24.70907064382744
EGY,2007,30.1,9.31896905799229,90.96,26.2922867901955,62.0094605566398,24.80378422265592
EGY,2008,29.0,18.3168316831684,95.02,20.6637689686303,62.147484796431,24.858993918572402
EGY,2009,28.1,11.7634954386443,95.11,18.7094477594032,62.2047075908655,24.881883036346203
EGY,2010,27.2,11.2651882653185,90.02,17.1484993453553,62.1827160607324,24.873086424292964
EGY,2011,26.4,10.0649259874818,93.28,15.3121406993227,62.1480040537446,24.859201621497842
EGY,2012,25.7,7.11172943343082,98.38,14.6941589979995,62.0961057401256,24.838442296050243
EGY,2013,25.1,9.4697198106492,96.03,16.5588608179564,62.0110954010074,24.804438160402963
EGY,2014,24.5,10.0702154687481,99.73,14.0020767838652,61.9034207116198,24.761368284647922
EGY,2015,24.1,10.370490343517,101.5,15.4090910799379,61.7368302860934,24.69473211443736
EGY,2016,23.7,13.8136062148289,98.77,21.0959884446522,61.6008772488617,24.640350899544682
EGY,2017,23.4,29.5066083940038,100.98,34.6961018574758,61.5289800193223,24.61159200772892
EGY,2018,23.1,14.4014657807421,96.36,38.8036123837843,61.5446717092144,24.61786868368576
EGY,2019,22.9,9.15279959324803,100.63,37.3486377137165,61.6643683303097,24.665747332123882
EGY,2020,22.6,5.04493288977538,104.38,35.5843178235706,61.8346774314352,24.73387097257408
EGY,2021,22.2,5.21404940513042,109.2,35.4130599251787,62.0672499568481,24.826899982739242
EGY,2022,21.8,13.8956609775177,109.07,35.3832819125992,62.3202560966817,24.92810243867268
EGY,2023,21.3,33.8847763115546,109.07,44.4212432479616,62.5951954232918,25.03807816931672
EGY,2024,20.8,28.2705899322082,109.07,41.9820138564051,62.8890495466693,25.15561981866772
EGY,2025,20.8,28.2705899322082,109.07,41.9820138564051,62.8890495466693,25.15561981866772
EMU,1960,,,,,64.7300837866807,25.892033514672278
EMU,1961,,,2.89708458850372,,64.4921846208934,25.79687384835736
EMU,1962,,,3.05410385628296,,64.3741250793425,25.749650031737005
EMU,1963,,,3.11592901918295,,64.2956801523157,25.71827206092628
EMU,1964,,,3.09571321898181,,64.1629865330238,25.665194613209522
EMU,1965,,,3.13389549939392,,63.9818230661229,25.592729226449162
EMU,1966,,,3.18575397191845,,63.7768189144461,25.510727565778442
EMU,1967,,,3.36867516535041,,63.5582156059974,25.42328624239896
EMU,1968,,,3.41353390814759,,63.3813405964388,25.35253623857552
EMU,1969,,,3.35647779589493,,63.2748681056251,25.309947242250043
EMU,1970,,,3.4997661418558,,63.1820426426088,25.27281705704352
EMU,1971,,,3.49929331622768,,63.1127323931235,25.2450929572494
EMU,1972,,,3.47184646046338,,63.1054753656622,25.242190146264882
EMU,1973,,,3.68305911106238,,63.1503787099717,25.26015148398868
EMU,1974,,,3.77926629204743,,63.2325457961759,25.29301831847036
EMU,1975,,,3.71087647734254,,63.344560514442,25.3378242057768
EMU,1976,,,3.64189529617276,,63.5124385455393,25.40497541821572
EMU,1977,,,3.66026990949991,,63.7037181732087,25.48148726928348
EMU,1978,,,3.87537258809928,,63.9239378509169,25.569575140366762
EMU,1979,,,4.04601829806764,,64.218376777065,25.687350710826003
EMU,1980,,,4.1224247906925,,64.6145219331232,25.84580877324928
EMU,1981,,,4.0043451495201,,65.1425751109523,26.05703004438092
EMU,1982,,,4.19033745145513,,65.7280968580991,26.29123874323964
EMU,1983,,,4.13545590456417,,66.3108317186621,26.52433268746484
EMU,1984,,,4.31444285354633,,66.8149513969689,26.72598055878756
EMU,1985,,,4.28979544860045,,67.1003420346591,26.840136813863644
EMU,1986,,,4.30791295506289,,67.250443411,26.900177364400005
EMU,1987,,,4.38837251452372,,67.3761121498976,26.95044485995904
EMU,1988,,,4.26174709161999,,67.4532237684932,26.981289507397282
EMU,1989,,,4.31945082784262,,67.509506352125,27.003802540850003
EMU,1990,7.99818985077714,,4.29709540800488,,67.5385919553273,27.015436782130923
EMU,1991,7.67074215558854,,4.2309177666617,,67.5715240804239,27.028609632169562
EMU,1992,7.2796934996873,,4.41131454884645,,67.5966330747323,27.03865322989292
EMU,1993,6.84057183971006,,4.33701470927277,,67.5691426721569,27.027657068862762
EMU,1994,6.39705187704444,,4.26028100932683,,67.4809997087969,26.99239988351876
EMU,1995,6.02903508774537,,4.25799676612567,,67.4547306779723,26.98189227118892
EMU,1996,5.65388795269962,,4.52197273965796,,67.4873828226443,26.994953129057723
EMU,1997,5.35422700494192,,4.54701732617969,,67.4589433255136,26.983577330205442
EMU,1998,5.13367326697016,,4.54392055138685,,67.4186858175052,26.967474327002083
EMU,1999,4.90159038216372,,4.65452122739811,,67.3446157122074,26.937846284882962
EMU,2000,4.72189631435872,,100.0,,67.2322321148355,26.8928928459342
EMU,2001,4.52939153602981,,100.0,,67.117683116707,26.8470732466828
EMU,2002,4.37764160580312,,100.0,,67.026524091722,26.8106096366888
EMU,2003,4.22021264421657,,100.0,,66.9693800855405,26.787752034216197
EMU,2004,4.04519804359586,,100.0,,66.8945951679273,26.757838067170923
EMU,2005,3.89846378942703,,100.0,,66.7794906648327,26.711796265933078
EMU,2006,3.79093892865409,,100.0,,66.6595661627409,26.663826465096363
EMU,2007,3.67286233127182,,100.0,,66.587450064571,26.6349800258284
EMU,2008,3.57132901593476,,100.0,,66.5050955869931,26.602038234797238
EMU,2009,3.46618511409805,,100.0,,66.3506783620781,26.54027134483124
EMU,2010,3.41312728169567,,100.0,,66.2117370915191,26.48469483660764
EMU,2011,3.32497341551174,,100.0,,66.0506287809695,26.420251512387804
EMU,2012,3.26995861618702,,100.0,,65.8114760409187,26.324590416367485
EMU,2013,3.22263282074979,,100.0,,65.5522784813982,26.220911392559284
EMU,2014,3.19616698338228,,100.0,,65.2832893884503,26.11331575538012
EMU,2015,3.18108469970261,,100.0,,65.0498881976445,26.019955279057804
EMU,2016,3.16178495758688,,100.0,,64.8448977239631,25.93795908958524
EMU,2017,3.13443509867555,,100.0,,64.6300600689364,25.85202402757456
EMU,2018,3.11865544603041,,100.0,,64.443256256107,25.777302502442804
EMU,2019,3.06167433886014,,100.0,,64.2724731202765,25.7089892481106
EMU,2020,3.04277532549184,,100.0,,64.1115852822676,25.644634112907042
EMU,2021,3.06348035668131,,100.0,,63.9371865153853,25.574874606154122
EMU,2022,3.03927532188928,,100.0,,63.7628245757472,25.505129830298884
EMU,2023,3.0270342204924,,100.0,,63.6002385145923,25.44009540583692
EMU,2024,3.02199084383663,,100.0,,63.3908951920619,25.356358076824762
EMU,2025,3.02199084383663,,100.0,,63.3908951920619,25.356358076824762
ERI,1960,,,,,55.7401111412153,22.296044456486122
ERI,1961,,,,,55.8218232113567,22.328729284542682
ERI,1962,,,,,55.8729637301889,22.349185492075563
ERI,1963,,,,,55.8303001075503,22.332120043020122
ERI,1964,,,,,55.7280168619614,22.29120674478456
ERI,1965,,,,,55.5121363190027,22.204854527601082
ERI,1966,,,,,55.2218241327554,22.088729653102163
ERI,1967,,,,,54.9471357591541,21.97885430366164
ERI,1968,,,,,54.6575930177358,21.863037207094322
ERI,1969,,,,,54.3906360160907,21.756254406436284
ERI,1970,,,,,54.1287849239175,21.651513969567002
ERI,1971,,,,,53.8605450439367,21.544218017574682
ERI,1972,,,,,53.6219829220816,21.44879316883264
ERI,1973,,,,,53.4556344655181,21.382253786207244
ERI,1974,,,,,53.3917574333715,21.356702973348604
ERI,1975,121.3,,,,53.3809588058599,21.35238352234396
ERI,1976,97.4,,,,53.3209424805393,21.328376992215723
ERI,1977,96.2,,,,53.2345630714336,21.29382522857344
ERI,1978,95.1,,,,53.1687268208027,21.267490728321082
ERI,1979,94.3,,,,53.1132072756162,21.24528291024648
ERI,1980,93.6,,,,53.067556774749,21.2270227098996
ERI,1981,93.0,,,,53.0276110124038,21.211044404961523
ERI,1982,92.3,,,,52.9890690496567,21.19562761986268
ERI,1983,147.8,,,,53.0634696504154,21.225387860166162
ERI,1984,146.3,,,,53.2277905697283,21.291116227891322
ERI,1985,144.4,,,,53.3470072875206,21.33880291500824
ERI,1986,88.7,,,,53.4359547444021,21.37438189776084
ERI,1987,87.2,,,,53.3802111434031,21.352084457361244
ERI,1988,85.5,,,,53.1849919605501,21.273996784220042
ERI,1989,83.4,,,,52.9689227621102,21.187569104844084
ERI,1990,80.8,,,,52.7245531517358,21.089821260694322
ERI,1991,77.9,,,,52.6079141141208,21.043165645648322
ERI,1992,74.6,,,,52.4244085330463,20.96976341321852
ERI,1993,71.1,,58.23,,52.5807695177792,21.032307807111682
ERI,1994,67.5,,75.3,5.46295142447638,52.6706253934997,21.06825015739988
ERI,1995,63.9,,70.31,6.26564470890859,53.5858481869304,21.43433927477216
ERI,1996,60.6,,67.58,6.45729555748973,54.0978376895263,21.639135075810522
ERI,1997,57.7,,70.03,11.0425793443986,53.2216271798998,21.28865087195992
ERI,1998,55.1,,97.1,19.4892222324433,52.4830668974786,20.99322675899144
ERI,1999,60.9,,88.16,39.3318176952354,51.9475609984813,20.779024399392522
ERI,2000,50.8,,75.73,46.6433325086718,51.5953941000369,20.63815764001476
ERI,2001,49.1,,82.76,57.7052737075194,51.8172285240315,20.726891409612602
ERI,2002,47.4,,69.3,74.769965837592,52.3036776769364,20.92147107077456
ERI,2003,45.9,,77.64,76.2382721016212,53.0215690024833,21.20862760099332
ERI,2004,44.5,,79.71,69.5074494024492,53.6627161739664,21.465086469586563
ERI,2005,43.2,,100.23,69.5323374286343,53.6818621723277,21.47274486893108
ERI,2006,42.0,,99.62,68.4210441854889,53.4368016002947,21.374720640117882
ERI,2007,40.8,,111.66,68.4132717564279,53.2059102023259,21.282364080930364
ERI,2008,39.7,,78.84,72.9142760906008,53.4315877681129,21.37263510724516
ERI,2009,38.5,,93.64,57.0842040753833,53.6634942180869,21.465397687234763
ERI,2010,37.5,,95.24,66.0762157560823,53.7690737072169,21.50762948288676
ERI,2011,36.4,,101.02,51.4834999754646,53.9711887836691,21.588475513467642
ERI,2012,35.4,,102.06,51.4834999754646,54.110906248081,21.6443624992324
ERI,2013,34.4,,100.5,51.4834999754646,54.2121198863959,21.68484795455836
ERI,2014,33.4,,100.19,51.4834999754646,54.1210869507273,21.648434780290923
ERI,2015,32.4,,99.2,51.4834999754646,53.9621052143488,21.584842085739524
ERI,2016,31.3,,100.6,51.4834999754646,53.9574224453051,21.58296897812204
ERI,2017,30.5,,103.34,51.4834999754646,54.0862800193122,21.63451200772488
ERI,2018,29.6,,103.86,51.4834999754646,54.4596909163716,21.78387636654864
ERI,2019,28.7,,104.62,51.4834999754646,54.941278207416,21.9765112829664
ERI,2020,27.8,,104.93,51.4834999754646,55.5062854906639,22.20251419626556
ERI,2021,27.0,,105.5,51.4834999754646,56.1255310530798,22.45021242123192
ERI,2022,26.2,,106.08,51.4834999754646,56.6829019486151,22.67316077944604
ERI,2023,25.4,,106.08,51.4834999754646,57.1716085471098,22.86864341884392
ERI,2024,24.7,,106.08,51.4834999754646,57.6601077666243,23.06404310664972
ERI,2025,24.7,,106.08,51.4834999754646,57.6601077666243,23.06404310664972
ESP,1960,46.8,1.17777108409631,,,64.3949156483247,25.75796625932988
ESP,1961,44.8,0.809252873882166,36.61,,64.2599937038199,25.703997481527963
ESP,1962,42.8,5.70647719271308,36.15,,64.1097498847096,25.643899953883842
ESP,1963,40.9,8.74369768409153,42.71,,64.0738634409935,25.629545376397402
