country_text_id,year,years_since_break_poly,years_since_break_libdem,break_in_last_3yr_poly,break_in_last_3yr_libdem
TUN,1872,99,99,0,0
TUN,1873,99,99,0,0
TUN,1874,99,99,0,0
TUN,1875,99,99,0,0
TUN,1876,99,99,0,0
TUN,1877,99,99,0,0
TUN,1878,99,99,0,0
TUN,1879,99,99,0,0
TUN,1880,99,99,0,0
TUN,1881,99,99,0,0
TUN,1882,99,99,0,0
TUN,1883,99,99,0,0
TUN,1884,99,99,0,0
TUN,1885,99,99,0,0
TUN,1886,99,99,0,0
TUN,1887,99,99,0,0
TUN,1888,99,99,0,0
TUN,1889,99,99,0,0
TUN,1890,99,99,0,0
TUN,1891,99,99,0,0
TUN,1892,99,99,0,0
TUN,1893,99,99,0,0
TUN,1894,99,99,0,0
TUN,1895,99,99,0,0
TUN,1896,99,99,0,0
TUN,1897,99,99,0,0
TUN,1898,99,99,0,0
TUN,1899,99,99,0,0
TUN,1900,99,99,0,0
TUN,1901,99,99,0,0
TUN,1902,99,99,0,0
TUN,1903,99,99,0,0
TUN,1904,99,99,0,0
TUN,1905,99,99,0,0
TUN,1906,99,99,0,0
TUN,1907,99,99,0,0
TUN,1908,99,99,0,0
TUN,1909,99,99,0,0
TUN,1910,99,99,0,0
TUN,1911,99,99,0,0
TUN,1912,99,99,0,0
TUN,1913,99,99,0,0
TUN,1914,99,99,0,0
TUN,1915,99,99,0,0
TUN,1916,99,99,0,0
TUN,1917,99,99,0,0
TUN,1918,99,99,0,0
TUN,1919,99,99,0,0
TUN,1920,99,99,0,0
TUN,1921,99,99,0,0
TUN,1922,99,99,0,0
TUN,1923,99,99,0,0
TUN,1924,99,99,0,0
TUN,1925,99,99,0,0
TUN,1926,99,99,0,0
TUN,1927,99,99,0,0
TUN,1928,99,99,0,0
TUN,1929,99,99,0,0
TUN,1930,99,99,0,0
TUN,1931,99,99,0,0
TUN,1932,99,99,0,0
TUN,1933,99,99,0,0
TUN,1934,99,99,0,0
TUN,1935,99,99,0,0
TUN,1936,99,99,0,0
TUN,1937,99,99,0,0
TUN,1938,99,99,0,0
TUN,1939,99,99,0,0
TUN,1940,99,99,0,0
TUN,1941,99,99,0,0
TUN,1942,99,99,0,0
TUN,1943,99,99,0,0
TUN,1944,99,99,0,0
TUN,1945,99,99,0,0
TUN,1946,99,99,0,0
TUN,1947,99,99,0,0
TUN,1948,99,99,0,0
TUN,1949,99,99,0,0
TUN,1950,99,99,0,0
TUN,1951,99,99,0,0
TUN,1952,99,99,0,0
TUN,1953,99,99,0,0
TUN,1954,99,99,0,0
TUN,1955,99,99,0,0
TUN,1956,99,99,0,0
TUN,1957,99,0,0,1
TUN,1958,99,1,0,1
TUN,1959,99,2,0,1
TUN,1960,0,3,1,0
TUN,1961,1,4,1,0
TUN,1962,2,5,1,0
TUN,1963,3,6,0,0
TUN,1964,4,7,0,0
TUN,1965,5,8,0,0
TUN,1966,6,9,0,0
TUN,1967,7,10,0,0
TUN,1968,8,11,0,0
TUN,1969,9,12,0,0
TUN,1970,10,13,0,0
TUN,1971,11,14,0,0
TUN,1972,12,15,0,0
TUN,1973,13,16,0,0
TUN,1974,14,17,0,0
TUN,1975,15,18,0,0
TUN,1976,16,19,0,0
TUN,1977,17,20,0,0
TUN,1978,18,21,0,0
TUN,1979,19,22,0,0
TUN,1980,20,23,0,0
TUN,1981,21,24,0,0
TUN,1982,22,25,0,0
TUN,1983,23,26,0,0
TUN,1984,24,27,0,0
TUN,1985,25,28,0,0
TUN,1986,26,29,0,0
TUN,1987,27,30,0,0
TUN,1988,28,31,0,0
TUN,1989,29,32,0,0
TUN,1990,30,33,0,0
TUN,1991,31,34,0,0
TUN,1992,32,35,0,0
TUN,1993,33,36,0,0
TUN,1994,34,37,0,0
TUN,1995,35,38,0,0
TUN,1996,36,39,0,0
TUN,1997,37,40,0,0
TUN,1998,38,41,0,0
TUN,1999,39,42,0,0
TUN,2000,40,43,0,0
TUN,2001,41,44,0,0
TUN,2002,42,45,0,0
TUN,2003,43,46,0,0
TUN,2004,44,47,0,0
TUN,2005,45,48,0,0
TUN,2006,46,49,0,0
TUN,2007,47,50,0,0
TUN,2008,48,51,0,0
TUN,2009,49,52,0,0
TUN,2010,50,53,0,0
TUN,2011,51,54,0,0
TUN,2012,0,0,1,1
TUN,2013,1,1,1,1
TUN,2014,2,2,1,1
TUN,2015,3,3,0,0
TUN,2016,4,4,0,0
TUN,2017,5,5,0,0
TUN,2018,6,6,0,0
TUN,2019,7,7,0,0
TUN,2020,8,8,0,0
TUN,2021,0,9,1,0
TUN,2022,1,0,1,1
TUN,2023,2,1,1,1
TUN,2024,3,2,0,1
TUN,2025,4,3,0,0
TUR,1789,99,99,0,0
TUR,1790,99,99,0,0
TUR,1791,99,99,0,0
TUR,1792,99,99,0,0
TUR,1793,99,99,0,0
TUR,1794,99,99,0,0
TUR,1795,99,99,0,0
TUR,1796,99,99,0,0
TUR,1797,99,99,0,0
TUR,1798,99,99,0,0
TUR,1799,99,99,0,0
TUR,1800,99,99,0,0
TUR,1801,99,99,0,0
TUR,1802,99,99,0,0
TUR,1803,99,99,0,0
TUR,1804,99,99,0,0
TUR,1805,99,99,0,0
TUR,1806,99,99,0,0
TUR,1807,99,99,0,0
TUR,1808,99,99,0,0
TUR,1809,99,99,0,0
TUR,1810,99,99,0,0
TUR,1811,99,99,0,0
TUR,1812,99,99,0,0
TUR,1813,99,99,0,0
TUR,1814,99,99,0,0
TUR,1815,99,99,0,0
TUR,1816,99,99,0,0
TUR,1817,99,99,0,0
TUR,1818,99,99,0,0
TUR,1819,99,99,0,0
TUR,1820,99,99,0,0
TUR,1821,99,99,0,0
TUR,1822,99,99,0,0
TUR,1823,99,99,0,0
TUR,1824,99,99,0,0
TUR,1825,99,99,0,0
TUR,1826,99,99,0,0
TUR,1827,99,99,0,0
TUR,1828,99,99,0,0
TUR,1829,99,99,0,0
TUR,1830,99,99,0,0
TUR,1831,99,99,0,0
TUR,1832,99,99,0,0
TUR,1833,99,99,0,0
TUR,1834,99,99,0,0
TUR,1835,99,99,0,0
TUR,1836,99,99,0,0
TUR,1837,99,99,0,0
TUR,1838,99,99,0,0
TUR,1839,99,99,0,0
TUR,1840,99,99,0,0
TUR,1841,99,99,0,0
TUR,1842,99,99,0,0
TUR,1843,99,99,0,0
TUR,1844,99,99,0,0
TUR,1845,99,99,0,0
TUR,1846,99,99,0,0
TUR,1847,99,99,0,0
TUR,1848,99,99,0,0
TUR,1849,99,99,0,0
TUR,1850,99,99,0,0
TUR,1851,99,99,0,0
TUR,1852,99,99,0,0
TUR,1853,99,99,0,0
TUR,1854,99,99,0,0
TUR,1855,99,99,0,0
TUR,1856,99,99,0,0
TUR,1857,99,99,0,0
TUR,1858,99,99,0,0
TUR,1859,99,99,0,0
TUR,1860,99,99,0,0
TUR,1861,99,99,0,0
TUR,1862,99,99,0,0
TUR,1863,99,99,0,0
TUR,1864,99,99,0,0
TUR,1865,99,99,0,0
TUR,1866,99,99,0,0
TUR,1867,99,99,0,0
TUR,1868,99,99,0,0
TUR,1869,99,99,0,0
TUR,1870,99,99,0,0
TUR,1871,99,99,0,0
TUR,1872,99,99,0,0
TUR,1873,99,99,0,0
TUR,1874,99,99,0,0
TUR,1875,99,99,0,0
TUR,1876,99,99,0,0
TUR,1877,99,99,0,0
TUR,1878,99,99,0,0
TUR,1879,99,99,0,0
TUR,1880,99,99,0,0
TUR,1881,99,99,0,0
TUR,1882,99,99,0,0
TUR,1883,99,99,0,0
TUR,1884,99,99,0,0
TUR,1885,99,99,0,0
TUR,1886,99,99,0,0
TUR,1887,99,99,0,0
TUR,1888,99,99,0,0
TUR,1889,99,99,0,0
TUR,1890,99,99,0,0
TUR,1891,99,99,0,0
TUR,1892,99,99,0,0
TUR,1893,99,99,0,0
TUR,1894,99,99,0,0
TUR,1895,99,99,0,0
TUR,1896,99,99,0,0
TUR,1897,99,99,0,0
TUR,1898,99,99,0,0
TUR,1899,99,99,0,0
TUR,1900,99,99,0,0
TUR,1901,99,99,0,0
TUR,1902,99,99,0,0
TUR,1903,99,99,0,0
TUR,1904,99,99,0,0
TUR,1905,99,99,0,0
TUR,1906,99,99,0,0
TUR,1907,99,99,0,0
TUR,1908,99,99,0,0
TUR,1909,0,0,1,1
TUR,1910,1,1,1,1
TUR,1911,2,2,1,1
TUR,1912,3,3,0,0
TUR,1913,4,4,0,0
TUR,1914,5,5,0,0
TUR,1915,6,6,0,0
TUR,1916,7,7,0,0
TUR,1917,8,8,0,0
TUR,1918,9,9,0,0
TUR,1919,10,10,0,0
TUR,1920,11,11,0,0
TUR,1921,12,12,0,0
TUR,1922,13,13,0,0
TUR,1923,14,14,0,0
TUR,1924,15,15,0,0
TUR,1925,16,16,0,0
TUR,1926,17,17,0,0
TUR,1927,18,18,0,0
TUR,1928,19,19,0,0
TUR,1929,20,20,0,0
TUR,1930,21,21,0,0
TUR,1931,22,22,0,0
TUR,1932,23,23,0,0
TUR,1933,24,24,0,0
TUR,1934,25,25,0,0
TUR,1935,26,26,0,0
TUR,1936,27,27,0,0
TUR,1937,28,28,0,0
TUR,1938,29,29,0,0
TUR,1939,30,30,0,0
TUR,1940,31,31,0,0
TUR,1941,32,32,0,0
TUR,1942,33,33,0,0
TUR,1943,34,34,0,0
TUR,1944,35,35,0,0
TUR,1945,36,36,0,0
TUR,1946,37,37,0,0
TUR,1947,0,38,1,0
TUR,1948,1,39,1,0
TUR,1949,2,40,1,0
TUR,1950,3,0,0,1
TUR,1951,4,1,0,1
TUR,1952,5,2,0,1
TUR,1953,6,3,0,0
TUR,1954,7,4,0,0
TUR,1955,8,5,0,0
TUR,1956,9,6,0,0
TUR,1957,10,7,0,0
TUR,1958,11,8,0,0
TUR,1959,12,9,0,0
TUR,1960,13,10,0,0
TUR,1961,14,11,0,0
TUR,1962,15,12,0,0
TUR,1963,16,13,0,0
TUR,1964,17,14,0,0
TUR,1965,18,15,0,0
TUR,1966,0,0,1,1
TUR,1967,1,1,1,1
TUR,1968,2,2,1,1
TUR,1969,3,3,0,0
TUR,1970,4,4,0,0
TUR,1971,5,5,0,0
TUR,1972,6,6,0,0
TUR,1973,7,7,0,0
TUR,1974,8,8,0,0
TUR,1975,9,9,0,0
TUR,1976,10,10,0,0
TUR,1977,11,11,0,0
TUR,1978,12,12,0,0
TUR,1979,13,13,0,0
TUR,1980,0,0,1,1
TUR,1981,1,1,1,1
TUR,1982,2,2,1,1
TUR,1983,3,3,0,0
TUR,1984,0,0,1,1
TUR,1985,1,1,1,1
TUR,1986,2,2,1,1
TUR,1987,3,3,0,0
TUR,1988,4,4,0,0
TUR,1989,5,5,0,0
TUR,1990,0,6,1,0
TUR,1991,1,0,1,1
TUR,1992,2,1,1,1
TUR,1993,3,2,0,1
TUR,1994,4,3,0,0
TUR,1995,5,4,0,0
TUR,1996,6,5,0,0
TUR,1997,7,6,0,0
TUR,1998,8,7,0,0
TUR,1999,9,8,0,0
TUR,2000,10,9,0,0
TUR,2001,11,10,0,0
TUR,2002,12,11,0,0
TUR,2003,13,12,0,0
TUR,2004,14,13,0,0
TUR,2005,15,14,0,0
TUR,2006,16,15,0,0
TUR,2007,17,16,0,0
TUR,2008,18,17,0,0
TUR,2009,19,18,0,0
TUR,2010,20,19,0,0
TUR,2011,21,20,0,0
TUR,2012,22,21,0,0
TUR,2013,23,22,0,0
TUR,2014,0,0,1,1
TUR,2015,1,1,1,1
TUR,2016,2,2,1,1
TUR,2017,3,3,0,0
TUR,2018,4,4,0,0
TUR,2019,5,5,0,0
TUR,2020,6,6,0,0
TUR,2021,7,7,0,0
TUR,2022,8,8,0,0
TUR,2023,9,9,0,0
TUR,2024,10,10,0,0
TUR,2025,11,11,0,0
TWN,1900,99,99,0,0
TWN,1901,99,99,0,0
TWN,1902,99,99,0,0
TWN,1903,99,99,0,0
TWN,1904,99,99,0,0
TWN,1905,99,99,0,0
TWN,1906,99,99,0,0
TWN,1907,99,99,0,0
TWN,1908,99,99,0,0
TWN,1909,99,99,0,0
TWN,1910,99,99,0,0
TWN,1911,99,99,0,0
TWN,1912,99,99,0,0
TWN,1913,99,99,0,0
TWN,1914,99,99,0,0
TWN,1915,99,99,0,0
TWN,1916,99,99,0,0
TWN,1917,99,99,0,0
TWN,1918,99,99,0,0
TWN,1919,99,99,0,0
TWN,1920,99,99,0,0
TWN,1921,99,99,0,0
TWN,1922,99,99,0,0
TWN,1923,99,99,0,0
TWN,1924,99,99,0,0
TWN,1925,99,99,0,0
TWN,1926,99,99,0,0
TWN,1927,99,99,0,0
TWN,1928,99,99,0,0
TWN,1929,99,99,0,0
TWN,1930,99,99,0,0
TWN,1931,99,99,0,0
TWN,1932,99,99,0,0
TWN,1933,99,99,0,0
TWN,1934,99,99,0,0
TWN,1935,99,99,0,0
TWN,1936,99,99,0,0
TWN,1937,99,99,0,0
TWN,1938,99,99,0,0
TWN,1939,99,99,0,0
TWN,1940,99,99,0,0
TWN,1941,99,99,0,0
TWN,1942,99,99,0,0
TWN,1943,99,99,0,0
TWN,1944,99,99,0,0
TWN,1945,99,99,0,0
TWN,1946,99,99,0,0
TWN,1947,0,99,1,0
TWN,1948,1,99,1,0
TWN,1949,2,99,1,0
TWN,1950,3,99,0,0
TWN,1951,4,99,0,0
TWN,1952,5,99,0,0
TWN,1953,6,99,0,0
TWN,1954,7,99,0,0
TWN,1955,8,99,0,0
TWN,1956,9,99,0,0
TWN,1957,10,99,0,0
TWN,1958,11,99,0,0
TWN,1959,12,99,0,0
TWN,1960,13,99,0,0
TWN,1961,14,99,0,0
TWN,1962,15,99,0,0
TWN,1963,16,99,0,0
TWN,1964,17,99,0,0
TWN,1965,18,99,0,0
TWN,1966,19,99,0,0
TWN,1967,20,99,0,0
TWN,1968,21,99,0,0
TWN,1969,22,99,0,0
TWN,1970,23,99,0,0
TWN,1971,24,99,0,0
TWN,1972,25,99,0,0
TWN,1973,26,99,0,0
TWN,1974,27,99,0,0
TWN,1975,28,99,0,0
TWN,1976,29,99,0,0
TWN,1977,30,99,0,0
TWN,1978,31,99,0,0
TWN,1979,32,99,0,0
TWN,1980,33,99,0,0
TWN,1981,34,99,0,0
TWN,1982,35,99,0,0
TWN,1983,36,99,0,0
TWN,1984,37,99,0,0
TWN,1985,38,99,0,0
TWN,1986,39,99,0,0
TWN,1987,0,99,1,0
TWN,1988,1,0,1,1
TWN,1989,2,1,1,1
TWN,1990,3,2,0,1
TWN,1991,4,3,0,0
TWN,1992,5,4,0,0
TWN,1993,6,5,0,0
TWN,1994,7,6,0,0
TWN,1995,8,7,0,0
TWN,1996,0,0,1,1
TWN,1997,1,1,1,1
TWN,1998,2,2,1,1
TWN,1999,3,3,0,0
TWN,2000,0,0,1,1
TWN,2001,1,1,1,1
TWN,2002,2,2,1,1
TWN,2003,3,3,0,0
TWN,2004,4,4,0,0
TWN,2005,5,5,0,0
TWN,2006,6,6,0,0
TWN,2007,7,7,0,0
TWN,2008,8,8,0,0
TWN,2009,9,9,0,0
TWN,2010,10,10,0,0
TWN,2011,11,11,0,0
TWN,2012,12,12,0,0
TWN,2013,13,13,0,0
TWN,2014,14,14,0,0
TWN,2015,15,15,0,0
TWN,2016,16,16,0,0
TWN,2017,17,17,0,0
TWN,2018,18,18,0,0
TWN,2019,19,19,0,0
TWN,2020,20,20,0,0
TWN,2021,21,21,0,0
TWN,2022,22,22,0,0
TWN,2023,23,23,0,0
TWN,2024,24,24,0,0
TWN,2025,25,25,0,0
TWS,1789,99,99,0,0
TWS,1790,99,99,0,0
TWS,1791,99,99,0,0
TWS,1792,99,99,0,0
TWS,1793,99,99,0,0
TWS,1794,99,99,0,0
TWS,1795,99,99,0,0
TWS,1796,99,99,0,0
TWS,1797,99,99,0,0
TWS,1798,99,99,0,0
TWS,1799,99,99,0,0
TWS,1800,99,99,0,0
TWS,1801,99,99,0,0
TWS,1802,99,99,0,0
TWS,1803,99,99,0,0
TWS,1804,99,99,0,0
TWS,1805,99,99,0,0
TWS,1806,99,99,0,0
TWS,1807,99,99,0,0
TWS,1808,99,99,0,0
TWS,1809,99,99,0,0
TWS,1810,99,99,0,0
TWS,1811,99,99,0,0
TWS,1812,99,99,0,0
TWS,1813,99,99,0,0
TWS,1814,99,99,0,0
TWS,1815,99,99,0,0
TWS,1816,99,99,0,0
TWS,1817,99,99,0,0
TWS,1818,99,99,0,0
TWS,1819,99,99,0,0
TWS,1820,99,99,0,0
TWS,1821,99,99,0,0
TWS,1822,99,99,0,0
TWS,1823,99,99,0,0
TWS,1824,99,99,0,0
TWS,1825,99,99,0,0
TWS,1826,99,99,0,0
TWS,1827,99,99,0,0
TWS,1828,99,99,0,0
TWS,1829,99,99,0,0
TWS,1830,99,99,0,0
TWS,1831,99,99,0,0
TWS,1832,99,99,0,0
TWS,1833,99,99,0,0
TWS,1834,99,99,0,0
TWS,1835,99,99,0,0
TWS,1836,99,99,0,0
TWS,1837,99,99,0,0
TWS,1838,99,99,0,0
TWS,1839,99,99,0,0
TWS,1840,99,99,0,0
TWS,1841,99,99,0,0
TWS,1842,99,99,0,0
TWS,1843,99,99,0,0
TWS,1844,99,99,0,0
TWS,1845,99,99,0,0
TWS,1846,99,99,0,0
TWS,1847,99,99,0,0
TWS,1848,99,99,0,0
TWS,1849,99,99,0,0
TWS,1850,99,99,0,0
TWS,1851,99,99,0,0
TWS,1852,99,99,0,0
TWS,1853,99,99,0,0
TWS,1854,99,99,0,0
TWS,1855,99,99,0,0
TWS,1856,99,99,0,0
TWS,1857,99,99,0,0
TWS,1858,99,99,0,0
TWS,1859,99,99,0,0
TWS,1860,99,99,0,0
TZA,1915,99,99,0,0
TZA,1916,99,99,0,0
TZA,1917,99,99,0,0
TZA,1918,99,99,0,0
TZA,1919,99,99,0,0
TZA,1920,99,99,0,0
TZA,1921,99,99,0,0
TZA,1922,99,99,0,0
TZA,1923,99,99,0,0
TZA,1924,99,99,0,0
TZA,1925,99,99,0,0
TZA,1926,99,99,0,0
TZA,1927,99,99,0,0
TZA,1928,99,99,0,0
TZA,1929,99,99,0,0
TZA,1930,99,99,0,0
TZA,1931,99,99,0,0
TZA,1932,99,99,0,0
TZA,1933,99,99,0,0
TZA,1934,99,99,0,0
TZA,1935,99,99,0,0
TZA,1936,99,99,0,0
TZA,1937,99,99,0,0
TZA,1938,99,99,0,0
TZA,1939,99,99,0,0
TZA,1940,99,99,0,0
TZA,1941,99,99,0,0
TZA,1942,99,99,0,0
TZA,1943,99,99,0,0
TZA,1944,99,99,0,0
TZA,1945,99,99,0,0
TZA,1946,99,99,0,0
TZA,1947,99,99,0,0
TZA,1948,99,99,0,0
TZA,1949,99,99,0,0
TZA,1950,99,99,0,0
TZA,1951,99,99,0,0
TZA,1952,99,99,0,0
TZA,1953,99,99,0,0
TZA,1954,99,99,0,0
TZA,1955,99,99,0,0
TZA,1956,99,99,0,0
TZA,1957,99,99,0,0
TZA,1958,99,99,0,0
TZA,1959,0,99,1,0
TZA,1960,1,99,1,0
TZA,1961,2,0,1,1
TZA,1962,3,1,0,1
TZA,1963,4,2,0,1
TZA,1964,5,3,0,0
TZA,1965,6,4,0,0
TZA,1966,7,5,0,0
TZA,1967,8,6,0,0
TZA,1968,9,7,0,0
TZA,1969,10,8,0,0
TZA,1970,11,9,0,0
TZA,1971,12,10,0,0
TZA,1972,13,11,0,0
TZA,1973,14,12,0,0
TZA,1974,15,13,0,0
TZA,1975,16,14,0,0
TZA,1976,17,15,0,0
TZA,1977,18,16,0,0
TZA,1978,19,17,0,0
TZA,1979,20,18,0,0
TZA,1980,21,19,0,0
TZA,1981,22,20,0,0
TZA,1982,23,21,0,0
TZA,1983,24,22,0,0
TZA,1984,25,23,0,0
TZA,1985,26,24,0,0
TZA,1986,27,25,0,0
TZA,1987,28,26,0,0
TZA,1988,29,27,0,0
TZA,1989,30,28,0,0
TZA,1990,31,29,0,0
TZA,1991,32,30,0,0
TZA,1992,0,0,1,1
TZA,1993,1,1,1,1
TZA,1994,2,2,1,1
TZA,1995,3,3,0,0
TZA,1996,4,4,0,0
TZA,1997,5,5,0,0
TZA,1998,6,6,0,0
TZA,1999,7,7,0,0
TZA,2000,8,8,0,0
TZA,2001,9,9,0,0
TZA,2002,10,10,0,0
TZA,2003,11,11,0,0
TZA,2004,12,12,0,0
TZA,2005,13,13,0,0
TZA,2006,14,14,0,0
TZA,2007,15,15,0,0
TZA,2008,16,16,0,0
TZA,2009,17,17,0,0
TZA,2010,18,18,0,0
TZA,2011,19,19,0,0
TZA,2012,20,20,0,0
TZA,2013,21,21,0,0
TZA,2014,22,22,0,0
TZA,2015,23,23,0,0
TZA,2016,24,24,0,0
TZA,2017,25,25,0,0
TZA,2018,26,26,0,0
TZA,2019,27,27,0,0
TZA,2020,28,28,0,0
TZA,2021,29,29,0,0
TZA,2022,30,30,0,0
TZA,2023,31,31,0,0
TZA,2024,32,32,0,0
TZA,2025,33,33,0,0
UGA,1900,99,99,0,0
UGA,1901,99,99,0,0
UGA,1902,99,99,0,0
UGA,1903,99,99,0,0
UGA,1904,99,99,0,0
UGA,1905,99,99,0,0
UGA,1906,99,99,0,0
UGA,1907,99,99,0,0
UGA,1908,99,99,0,0
UGA,1909,99,99,0,0
UGA,1910,99,99,0,0
UGA,1911,99,99,0,0
UGA,1912,99,99,0,0
UGA,1913,99,99,0,0
UGA,1914,99,99,0,0
UGA,1915,99,99,0,0
UGA,1916,99,99,0,0
UGA,1917,99,99,0,0
UGA,1918,99,99,0,0
UGA,1919,99,99,0,0
UGA,1920,99,99,0,0
UGA,1921,99,99,0,0
UGA,1922,99,99,0,0
UGA,1923,99,99,0,0
UGA,1924,99,99,0,0
UGA,1925,99,99,0,0
UGA,1926,99,99,0,0
UGA,1927,99,99,0,0
UGA,1928,99,99,0,0
UGA,1929,99,99,0,0
UGA,1930,99,99,0,0
UGA,1931,99,99,0,0
UGA,1932,99,99,0,0
UGA,1933,99,99,0,0
UGA,1934,99,99,0,0
UGA,1935,99,99,0,0
UGA,1936,99,99,0,0
UGA,1937,99,99,0,0
UGA,1938,99,99,0,0
UGA,1939,99,99,0,0
UGA,1940,99,99,0,0
UGA,1941,99,99,0,0
UGA,1942,99,99,0,0
UGA,1943,99,99,0,0
UGA,1944,99,99,0,0
UGA,1945,99,99,0,0
UGA,1946,99,99,0,0
UGA,1947,99,99,0,0
UGA,1948,99,99,0,0
UGA,1949,99,99,0,0
UGA,1950,99,99,0,0
UGA,1951,99,99,0,0
UGA,1952,99,99,0,0
UGA,1953,99,99,0,0
UGA,1954,99,99,0,0
UGA,1955,99,99,0,0
UGA,1956,99,99,0,0
UGA,1957,99,99,0,0
UGA,1958,99,99,0,0
UGA,1959,99,99,0,0
UGA,1960,99,99,0,0
UGA,1961,99,99,0,0
UGA,1962,0,99,1,0
UGA,1963,1,99,1,0
UGA,1964,2,99,1,0
UGA,1965,3,99,0,0
UGA,1966,0,99,1,0
UGA,1967,1,99,1,0
UGA,1968,2,99,1,0
UGA,1969,3,99,0,0
UGA,1970,4,99,0,0
UGA,1971,5,99,0,0
UGA,1972,6,99,0,0
UGA,1973,7,99,0,0
UGA,1974,8,99,0,0
UGA,1975,9,99,0,0
UGA,1976,10,99,0,0
UGA,1977,11,99,0,0
UGA,1978,12,99,0,0
UGA,1979,13,99,0,0
UGA,1980,14,99,0,0
UGA,1981,15,99,0,0
UGA,1982,16,99,0,0
UGA,1983,17,99,0,0
UGA,1984,18,99,0,0
UGA,1985,19,99,0,0
UGA,1986,20,99,0,0
UGA,1987,21,99,0,0
UGA,1988,22,99,0,0
UGA,1989,23,99,0,0
UGA,1990,24,0,0,1
UGA,1991,0,1,1,1
UGA,1992,1,2,1,1
UGA,1993,2,3,1,0
UGA,1994,3,4,0,0
UGA,1995,4,5,0,0
UGA,1996,5,6,0,0
UGA,1997,6,7,0,0
UGA,1998,7,8,0,0
UGA,1999,8,9,0,0
UGA,2000,9,10,0,0
UGA,2001,10,11,0,0
UGA,2002,11,12,0,0
UGA,2003,12,13,0,0
UGA,2004,13,14,0,0
UGA,2005,14,15,0,0
UGA,2006,15,16,0,0
UGA,2007,16,17,0,0
UGA,2008,17,18,0,0
UGA,2009,18,19,0,0
UGA,2010,19,20,0,0
UGA,2011,20,21,0,0
UGA,2012,21,22,0,0
UGA,2013,22,23,0,0
UGA,2014,23,24,0,0
UGA,2015,24,25,0,0
UGA,2016,25,26,0,0
UGA,2017,26,27,0,0
UGA,2018,27,28,0,0
UGA,2019,28,29,0,0
UGA,2020,29,30,0,0
UGA,2021,30,31,0,0
UGA,2022,31,32,0,0
UGA,2023,32,33,0,0
UGA,2024,33,34,0,0
UGA,2025,34,35,0,0
UKR,1990,99,99,0,0
UKR,1991,99,99,0,0
UKR,1992,99,99,0,0
UKR,1993,99,99,0,0
UKR,1994,99,99,0,0
UKR,1995,99,99,0,0
UKR,1996,99,99,0,0
UKR,1997,99,99,0,0
UKR,1998,99,99,0,0
UKR,1999,99,99,0,0
UKR,2000,99,99,0,0
UKR,2001,99,99,0,0
UKR,2002,99,99,0,0
UKR,2003,99,99,0,0
UKR,2004,99,99,0,0
UKR,2005,99,99,0,0
UKR,2006,99,99,0,0
UKR,2007,99,99,0,0
UKR,2008,99,99,0,0
UKR,2009,99,99,0,0
UKR,2010,99,99,0,0
UKR,2011,99,99,0,0
UKR,2012,99,99,0,0
UKR,2013,99,99,0,0
UKR,2014,99,99,0,0
UKR,2015,99,99,0,0
UKR,2016,99,99,0,0
UKR,2017,99,99,0,0
UKR,2018,99,99,0,0
UKR,2019,99,99,0,0
UKR,2020,99,99,0,0
UKR,2021,99,99,0,0
UKR,2022,99,99,0,0
UKR,2023,99,99,0,0
UKR,2024,99,99,0,0
UKR,2025,99,99,0,0
URY,1825,99,99,0,0
URY,1826,99,99,0,0
URY,1827,99,99,0,0
URY,1828,99,99,0,0
URY,1829,99,99,0,0
URY,1830,99,99,0,0
URY,1831,99,99,0,0
URY,1832,99,99,0,0
URY,1833,99,99,0,0
URY,1834,99,99,0,0
URY,1835,99,99,0,0
URY,1836,99,99,0,0
URY,1837,99,99,0,0
URY,1838,99,99,0,0
URY,1839,99,99,0,0
URY,1840,99,99,0,0
URY,1841,99,99,0,0
URY,1842,99,99,0,0
URY,1843,99,99,0,0
URY,1844,99,99,0,0
URY,1845,99,99,0,0
URY,1846,99,99,0,0
URY,1847,99,99,0,0
URY,1848,99,99,0,0
URY,1849,99,99,0,0
URY,1850,99,99,0,0
URY,1851,99,99,0,0
URY,1852,99,0,0,1
URY,1853,99,1,0,1
URY,1854,99,2,0,1
URY,1855,99,3,0,0
URY,1856,99,4,0,0
URY,1857,99,5,0,0
URY,1858,99,6,0,0
URY,1859,99,7,0,0
URY,1860,99,8,0,0
URY,1861,99,9,0,0
URY,1862,99,10,0,0
URY,1863,99,11,0,0
URY,1864,99,12,0,0
URY,1865,99,13,0,0
URY,1866,99,14,0,0
URY,1867,99,15,0,0
URY,1868,99,16,0,0
URY,1869,99,17,0,0
URY,1870,99,18,0,0
URY,1871,99,19,0,0
URY,1872,99,20,0,0
URY,1873,99,21,0,0
URY,1874,99,22,0,0
URY,1875,99,23,0,0
URY,1876,99,24,0,0
URY,1877,99,25,0,0
URY,1878,99,26,0,0
URY,1879,99,27,0,0
URY,1880,99,28,0,0
URY,1881,99,29,0,0
URY,1882,99,30,0,0
URY,1883,99,31,0,0
URY,1884,0,32,1,0
URY,1885,1,0,1,1
URY,1886,2,1,1,1
URY,1887,3,2,0,1
URY,1888,4,3,0,0
URY,1889,5,4,0,0
URY,1890,6,5,0,0
URY,1891,7,6,0,0
URY,1892,8,7,0,0
URY,1893,9,8,0,0
URY,1894,10,9,0,0
URY,1895,11,10,0,0
URY,1896,12,11,0,0
