country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_truedom_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_truedom_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_truedom_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_truedom_3,nscm_resid_full_4,nscm_resid_domestic_4,nscm_resid_truedom_4
NOR,1990,5.841255e-06,0.0005123615,8.940697e-06,-3.3912568e-06,-0.00043900078,-8.851245e-06,-5.752359e-07,-5.5133863e-05,-1.0284486e-08,-1.3619483e-07,-1.3602092e-06,-1.2865116e-08,-1.7065179e-06,-1.6798931e-05,-1.7632699e-07
NPL,1990,-4.994538e-08,-5.4769454e-05,-3.539674e-07,-0.000488624,-0.009552286,-0.0024759022,-0.0025290847,0.01703155,0.008918643,0.003019,-0.0074036582,-0.00641186,-1.2643729e-06,-2.0856623e-05,-3.0571115e-05
NZL,1990,1.7762184e-05,0.0014994144,8.678436e-05,-1.1992835e-05,-0.0012344554,-8.513704e-05,-2.2121933e-06,-0.00021092725,-3.09627e-07,-4.6941085e-07,-7.3727497e-06,-1.4895342e-07,-2.9876023e-06,-4.6626104e-05,-1.1536565e-06
PAK,1990,-1.397959e-07,-0.00019751517,-5.576202e-07,-0.0019220834,-0.033568714,-0.024642767,0.003827691,0.040585518,0.026848257,-0.0019044736,-0.006805811,-0.0022017583,-1.0064231e-06,-1.3465478e-05,-3.1311158e-06
PHL,1990,-8.091028e-06,-0.001236122,-2.6496534e-06,0.015808046,0.048939586,0.0002670288,-0.015791466,-0.047604024,-0.00026430254,-8.433381e-06,-9.8589895e-05,-1.7823963e-08,-2.9428245e-08,-7.6761455e-07,-5.366676e-10
PNG,1990,-1.8549994e-05,-0.0052637123,-9.952443e-06,-0.07877052,-0.4378609,-0.3474937,0.078950584,0.44354433,0.34772426,-0.00016114124,-0.00041851363,-0.0002199725,-4.6794477e-07,-1.1794631e-06,-6.49473e-07
POL,1990,-0.5784062,-0.40954936,-0.297417,-0.408686,-0.56885564,-0.6850359,0.9871509,0.9784365,0.9825219,-3.731159e-05,-2.8218778e-05,-2.8372307e-05,-2.1397751e-05,-3.3196825e-06,-4.065287e-05
PRK,1990,-8.557795e-15,-5.5770755e-10,-2.6193283e-17,-3.82031e-15,-2.6636074e-10,-1.7568297e-18,-6.103198e-11,-2.660092e-06,-4.4327222e-10,-4.9944334e-05,-0.004881815,-3.659931e-05,4.9948692e-05,0.0048844814,3.6597252e-05
PRT,1990,0.005255401,0.14951313,0.042651772,-0.0052074213,-0.14776452,-0.042638127,-4.4113058e-05,-0.0017180679,-1.2822198e-05,-8.478051e-07,-1.0634576e-05,-9.352177e-08,-3.0999388e-06,-1.9901398e-05,-7.870506e-07
PRY,1990,-1.8850109e-08,-2.751675e-05,-7.664229e-09,-0.011297801,-0.14454858,-0.0018562619,0.007679403,0.14174306,0.0022885203,0.0036184085,0.0028335443,-0.0004309765,-3.3717576e-08,-4.8697035e-07,-1.3017143e-06
ROU,1990,-2.4871184e-05,-0.0018855847,-2.2434488e-06,-0.021018144,-0.16262041,-0.000786301,-0.97631276,-0.83283865,-0.953244,-0.0026053248,-0.002595215,-0.042336546,0.9999611,0.9999399,0.9963691
RUS,1990,-2.4867853e-07,-0.00011444467,-9.778857e-10,-6.943476e-07,-0.00023761162,-4.747682e-09,-0.0035965517,-0.28614718,-0.0013032197,-0.46866378,-0.5218152,-0.12565403,0.4722613,0.8083144,0.12695718
RWA,1990,-6.6084547e-09,-4.390569e-06,-1.0029615e-09,-1.2598981e-07,-2.252062e-05,-1.3982202e-07,-0.0015493887,-0.03234576,-0.013274914,0.05705625,0.13340545,0.030548513,-0.055506743,-0.1010328,-0.01727353
SDN,1990,-2.711333e-10,-5.122485e-06,-1.4990154e-12,-1.3306429e-09,-5.1793614e-07,-4.8553517e-10,-0.0001066088,-0.007278501,-0.0008262084,0.007428646,0.013216913,0.0010170937,-0.007322077,-0.005932813,-0.00019085866
SEN,1990,-7.11496e-05,-0.0030562163,-1.9713307e-05,0.44132072,0.31501192,0.28485477,-0.44084808,-0.3097286,-0.28468087,-0.00039881296,-0.0021842292,-0.00015285499,-2.7320875e-06,-4.286394e-05,-1.2870834e-06
SLE,1990,-1.3136915e-08,-8.417347e-06,-7.1641737e-10,-1.3777056e-05,-0.00032190012,-8.555019e-06,-0.27528325,-0.47939786,-0.37859407,0.2756709,0.48103464,0.3787307,-0.0003737951,-0.0013065133,-0.00012804949
SOM,1990,-4.3780687e-11,-1.9999453e-07,-1.0214024e-12,-4.6468432e-10,-2.4858124e-07,-6.2344324e-11,-3.0164189e-05,-0.00515048,-0.00034716845,0.13153231,0.02989453,0.022261143,-0.1315022,-0.024743648,-0.021913948
SRB,1990,-4.0013884e-08,-2.4626555e-05,-1.0657966e-09,-8.76117e-07,-0.00021203831,-1.7715934e-07,-0.00285893,-0.14098543,-0.023164729,-0.3866707,-0.24105775,-0.4122373,0.38953063,0.3822799,0.43540233
SWE,1990,5.1259995e-06,0.0008036494,1.66893e-05,-4.1690137e-06,-0.0007596176,-1.655725e-05,-2.3526874e-07,-3.178282e-05,-1.162437e-08,-5.44702e-08,-8.4062793e-07,-5.5494724e-09,-7.043757e-07,-1.1441707e-05,-9.3170144e-08
SWZ,1990,-1.0522521e-08,-8.214414e-06,-4.3234863e-10,-3.471192e-08,-3.746285e-06,-6.0802803e-09,-0.00052666356,-0.011264588,-0.0022025919,0.13896489,0.17786765,0.14619768,-0.13843827,-0.16659118,-0.14399509
SYC,1990,-8.8605496e-08,-1.9448164e-05,-1.6598637e-08,-1.2563595e-07,-2.8161712e-05,-1.1712401e-07,-0.0002607958,-0.013515545,-0.005028741,0.040148586,-0.05286497,-0.042790174,-0.039887488,0.066428065,0.04781902
SYR,1990,-7.356848e-13,-9.472272e-09,-1.7331097e-14,-3.2568089e-12,-3.3818406e-08,-8.9836145e-14,-5.2111506e-08,-0.00027582207,-4.0104787e-06,-0.01595571,-0.2535544,-0.07176322,0.015955627,0.25383037,0.07176715
TCD,1990,-1.1565923e-09,-2.2205131e-06,-1.7917003e-11,-4.812912e-07,-4.8665475e-05,-4.5355314e-08,-0.01177171,-0.13069,-0.014630079,0.012658596,0.13243467,0.015057623,-0.0008864505,-0.0016937435,-0.0004275338
TGO,1990,-5.049997e-10,-7.27156e-07,-1.9676106e-11,-2.8310986e-08,-1.1824647e-05,-1.0093173e-08,-0.0005150374,-0.030024666,-0.0067220205,0.02902484,0.075894,0.014198184,-0.028509839,-0.045856796,-0.007476188
THA,1990,-4.8575123e-07,-0.00024933775,-4.6264057e-07,-0.0033360017,-0.024012294,-0.004442498,0.006721914,0.05194938,0.018570125,-0.0033811138,-0.027553983,-0.014104655,-4.1990484e-06,-0.00013380854,-2.2464346e-05
TJK,1990,-2.9876394e-06,-0.0038735261,-7.728808e-06,-0.0010638286,-0.032666262,-0.008302816,-0.57899433,-0.76461834,-0.92905194,-0.41857022,-0.18630213,-0.062356982,-0.0013686522,-0.012539697,-0.00028056567
TKM,1990,-3.0380497e-06,-0.0038821257,-7.728808e-06,-0.0010824115,-0.033150878,-0.008302816,-0.58039683,-0.7632846,-0.92905194,-0.4171286,-0.18694071,-0.062356982,-0.0013891304,-0.012741668,-0.00028056567
TTO,1990,0.33723742,0.45032567,0.6112271,-0.31006655,-0.38199928,-0.59270227,-0.027058788,-0.06787265,-0.0184003,-8.408254e-05,-0.0003595142,-6.28112e-05,-2.8060902e-05,-9.421087e-05,-6.170339e-05
TUN,1990,-1.3596546e-08,-3.6706804e-06,-6.686867e-10,-3.9938487e-07,-6.0548067e-05,-1.00520296e-07,-0.0019452262,-0.064047076,-0.029369798,0.22765923,0.29822123,0.12614334,-0.22571363,-0.23410991,-0.09677347
TUR,1990,-1.600982e-05,-0.0045034536,-1.7636718e-05,-0.001097124,-0.017131668,-0.018376775,0.04219562,0.081448734,0.02815026,-0.04066287,-0.056157377,-0.009637859,-0.0004196624,-0.0036562316,-0.000118013224
TWN,1990,-0.0003678645,-0.014248113,-0.00013392631,-0.007874442,-0.039849848,-0.011718102,0.05600226,0.22870362,0.03642249,-0.042186834,-0.12249554,-0.021777563,-0.005573108,-0.052110124,-0.0027929272
TZA,1990,-9.525789e-06,-0.0007758764,-4.230094e-06,-0.0016075238,-0.0115343435,-0.0034959817,0.08224398,0.28491557,0.06996012,-0.07957545,-0.2517789,-0.06553785,-0.0010514548,-0.020826446,-0.00092208444
UGA,1990,-6.735996e-07,-0.00016612464,-5.590859e-08,-0.0004003644,-0.004578154,-8.379833e-05,0.07376552,0.28254282,0.26754993,-0.07314559,-0.27221856,-0.26693243,-0.0002187765,-0.005579985,-0.00053371955
UKR,1990,-3.2200176e-06,-0.0039706267,-7.728808e-06,-0.0011523126,-0.034970302,-0.008302816,-0.5901256,-0.75990146,-0.92905194,-0.40729794,-0.18745188,-0.062356982,-0.0014209052,-0.013705705,-0.00028056567
URY,1990,0.0004942417,0.029720247,0.0039694905,-0.0004310693,-0.017338898,-0.0037065793,-1.1454695e-05,-0.0008447931,-5.0225135e-05,-9.68037e-06,-0.0013315486,-0.0001207925,-4.209792e-05,-0.010205025,-9.186386e-05
USA,1990,0.005481243,0.054519355,0.066034436,-0.0054600993,-0.054164328,-0.06603172,-1.9889041e-05,-0.0003487539,-2.5651566e-06,-4.8759136e-07,-2.3070563e-06,-2.3076524e-08,-7.5787017e-07,-3.9778206e-06,-8.599502e-08
UZB,1990,-2.8652432e-06,-0.0039620697,-7.728808e-06,-0.00106222,-0.033956047,-0.008302816,-0.5791521,-0.7701702,-0.92905194,-0.41847587,-0.18011245,-0.062356982,-0.0013069957,-0.0117991725,-0.00028056567
VEN,1990,-0.000109083434,-0.0049231662,-4.6357713e-05,0.0020384789,0.018116474,0.0013797283,-0.0019287516,-0.013182654,-0.0013331659,-5.3865097e-07,-1.0285246e-05,-6.190603e-08,-1.1412475e-08,-2.8998352e-07,-9.626008e-09
VNM,1990,-1.0193496e-08,-3.0667456e-06,-8.776018e-10,-1.6812933e-08,-4.9009213e-06,-1.6112991e-09,-2.5232768e-05,-0.0033017856,-0.00036801057,-0.014260797,-0.076738365,-0.04384944,0.014286041,0.080048084,0.044217467
YEM,1990,-4.38519e-08,-2.4458812e-05,-3.5552845e-09,-4.1897565e-06,-9.361073e-05,-2.2711015e-06,-0.09783006,-0.30193812,-0.11970261,0.09963441,0.30358148,0.120735824,-0.001800095,-0.0015253101,-0.001030958
ZAF,1990,-4.0799986e-07,-0.00031763347,-4.9523255e-08,-5.508059e-05,-0.0007349097,-0.00018832204,0.09739053,0.20185071,0.12475586,-0.09729637,-0.20041876,-0.124530114,-3.8792416e-05,-0.00037936543,-3.7371978e-05
ZMB,1990,-1.814808e-06,-8.8485285e-05,-1.7832916e-07,-0.00013249782,-0.0012167866,-3.4256558e-05,-0.20238331,-0.31995368,-0.30259532,0.23014736,0.39387602,0.32983178,-0.027629714,-0.07261697,-0.027202016
ZWE,1990,-1.0131946e-06,-0.00012034786,-2.3806264e-07,-0.00090286264,-0.00756725,-0.00073904765,0.11441231,0.2025199,0.0700112,-0.11299937,-0.18812813,-0.06883971,-0.0005091396,-0.0067041283,-0.00043224648
AFG,1991,-1.09994125e-10,-1.083909e-06,-6.8492894e-12,-2.5638982e-09,-1.1123254e-06,-9.587618e-10,-0.00031165426,-0.019589437,-0.0018299083,0.0056134462,0.027532578,0.006226599,-0.0053017577,-0.007940832,-0.0043967124
ALB,1991,-2.1351957e-06,-0.00031349322,-1.0702006e-06,-0.0010304328,-0.014030952,-0.00012162566,-0.9885767,-0.9730282,-0.61675715,-0.010320657,-0.0125233745,-0.3564298,0.9999299,0.999896,0.9733096
ARE,1991,-2.734738e-08,-0.0004576613,-5.9430677e-10,-7.365528e-10,-7.601639e-07,-1.9421116e-09,-5.752712e-05,-0.0048941835,-0.00030856297,0.10647917,0.18375546,0.038771093,-0.10642164,-0.17840286,-0.03846248
ARG,1991,-0.0007326731,-0.018957935,-0.00019979807,0.0012955666,0.023414671,0.00027137995,-0.0005627517,-0.0044546514,-7.15264e-05,-1.7549525e-07,-2.0121852e-06,-3.4328846e-09,-8.863873e-09,-9.764589e-08,-1.976626e-09
ARM,1991,-3.525352e-05,-0.0038602466,-1.994129e-05,-0.013821277,-0.0983105,-0.02104509,0.054624617,0.16271383,0.027434826,-0.04008406,-0.052627984,-0.0060511758,-0.0006839244,-0.007915062,-0.0003185633
AUS,1991,1.5974045e-05,0.0018071532,0.00014483929,-1.4485446e-05,-0.0017424811,-0.00014431248,-5.723365e-07,-4.8073238e-05,-1.8819946e-07,-1.00538315e-07,-1.6156702e-06,-3.5518593e-08,-8.7741313e-07,-1.50091255e-05,-2.3778075e-07
AZE,1991,-1.3949846e-08,-1.0058333e-05,-1.0566488e-09,-9.680494e-07,-0.00021696548,-1.3120857e-07,-0.0058567156,-0.22655834,-0.023790421,0.03827381,0.28172672,0.11392832,-0.032416165,-0.05494139,-0.0901378
BDI,1991,-1.3996201e-07,-0.0001432792,-1.5962167e-08,-2.8921784e-07,-1.530994e-05,-5.9644617e-07,-0.0044783815,-0.027988175,-0.01004794,0.013537586,0.048774123,0.014755487,-0.009058842,-0.020627307,-0.004706914
BEL,1991,2.4795532e-05,0.0016428828,0.00022035837,-2.0320938e-05,-0.0014906306,-0.00021983689,-2.4124358e-06,-0.00013835325,-2.4515793e-07,-2.9525762e-07,-2.350003e-06,-3.0246547e-08,-1.8068207e-06,-1.1403524e-05,-2.785814e-07
BEN,1991,-5.603882e-05,-0.0019577204,-8.049395e-06,-0.9830829,-0.9613449,-0.9787437,0.9831433,0.96333385,0.9787563,-4.394073e-06,-3.0993182e-05,-4.6001883e-06,-4.2022215e-08,-2.4704335e-07,-4.3748397e-08
BFA,1991,-4.3814302e-06,-0.0009151644,-2.0074556e-06,-0.004613295,-0.028189996,-0.01807905,0.04191464,0.3553931,0.04954189,-0.03719948,-0.32156786,-0.031424694,-9.748539e-05,-0.004720156,-3.608091e-05
BGD,1991,-8.513616e-08,-0.000105419065,-1.2878947e-07,-0.01118409,-0.12708595,-0.032086648,0.011560738,0.12937051,0.032629192,-0.00037648276,-0.002175589,-0.00054211926,-1.8394793e-07,-3.5151886e-06,-3.8384653e-07
BGR,1991,-0.061344426,-0.10866167,-0.00163809,0.17285025,0.2888435,0.6035197,-0.11118573,-0.17988268,-0.60049254,-0.00026805873,-0.00027771958,-0.0011429631,-5.2063566e-05,-2.1453152e-05,-0.00024599987
BHR,1991,-3.6000452e-09,-4.6617104e-05,-7.691981e-11,-2.2032507e-09,-9.752572e-07,-1.2516129e-09,-0.00012369547,-0.006574009,-0.0008034638,0.0303725,0.048669994,0.011405349,-0.030248875,-0.042048335,-0.010601885
BIH,1991,-6.3729026e-06,-0.0040428955,-7.728808e-06,-0.001686461,-0.034414828,-0.008302816,-0.75671625,-0.7606029,-0.92905194,-0.24017657,-0.18743907,-0.062356982,-0.0014143853,-0.013500271,-0.00028056567
BLR,1991,-0.0007200671,-0.0067801788,-2.7326754e-05,-0.0034655621,-0.023501014,-0.00093500013,0.129875,0.16925114,0.22546464,-0.09103877,-0.06962776,-0.11009532,-0.034650646,-0.06934214,-0.11440691
BOL,1991,-9.985727e-06,-0.0012507472,-8.766708e-06,0.15698224,0.29393244,0.11161369,-0.15694647,-0.29221746,-0.11158708,-2.5721534e-05,-0.00046173742,-1.758106e-05,-6.926647e-08,-2.435323e-06,-2.0661551e-07
BRA,1991,-0.0003413963,-0.014681731,-0.00017297681,0.0013340712,0.02193731,0.0003170967,-0.0009923464,-0.0072493795,-0.00014414436,-3.2209928e-07,-5.962591e-06,-7.839717e-09,-1.0252931e-08,-2.6243356e-07,-2.7377383e-09
BTN,1991,-1.7489681e-05,-0.010004502,-7.4145464e-07,-1.6570106e-06,-8.986825e-05,-5.7245443e-06,-0.010799345,-0.051406678,-0.03386325,0.02314645,0.15158981,0.04248357,-0.012327911,-0.09008879,-0.008613897
BWA,1991,-0.0727713,-0.23373964,-0.016010867,0.23379791,0.47290593,0.115352035,-0.16037819,-0.2301613,-0.09870225,-0.00056381087,-0.0072327824,-0.0005608369,-8.4544896e-05,-0.0017722643,-7.814029e-05
CAF,1991,-2.7833867e-08,-2.1557946e-05,-3.5185463e-09,-0.00014461808,-0.0029459703,-0.0001470281,0.15160185,0.24109972,0.10380864,-0.15140471,-0.23742357,-0.10364263,-5.254385e-05,-0.0007085887,-1.8916346e-05
CAN,1991,6.508827e-05,0.00286448,0.0007674694,-5.257881e-05,-0.002488314,-0.00076468114,-8.843362e-06,-0.000352782,-1.8735623e-06,-8.174526e-07,-6.0176776e-06,-1.6514707e-07,-2.912865e-06,-1.731985e-05,-7.5373595e-07
CHE,1991,5.1259995e-06,0.0017719865,5.9127808e-05,-1.6290896e-06,-0.00010416798,-5.1033465e-05,-1.0334932e-07,-1.1042354e-05,-1.8117149e-07,-5.653506e-07,-8.821697e-05,-6.34706e-06,-2.8166887e-06,-0.0015685074,-1.5698782e-06
CHL,1991,-0.013670758,-0.05121294,-0.003957528,0.013614535,0.059736073,0.003545761,5.772931e-05,-0.008484288,0.00041212857,-1.431929e-06,-3.4438115e-05,-2.321457e-07,-1.7509117e-07,-4.3834916e-06,-1.6194454e-07
CIV,1991,-2.4121783e-07,-9.8056466e-05,-1.17814366e-07,-0.0018137803,-0.024222221,-0.006383382,0.007644832,0.053537846,0.013012528,-0.0058254716,-0.029078722,-0.006622833,-5.3470017e-06,-0.00013888975,-6.2540616e-06
CMR,1991,-8.014548e-09,-3.9057086e-06,-1.6629256e-09,-0.00017415434,-0.005647213,-0.00013330946,0.03207314,0.044001102,0.018224597,-0.031886667,-0.038195074,-0.01807436,-1.2256889e-05,-0.00015486714,-1.6944263e-05
COD,1991,-5.1881205e-10,-9.758021e-07,-2.0424749e-11,-4.127061e-07,-5.4674678e-05,-1.4043336e-07,-0.015235667,-0.2059922,-0.049790017,0.016260743,0.20901018,0.0501011,-0.0010245809,-0.0029623227,-0.00031100638
COL,1991,-1.5308377e-05,-0.0038707168,-4.3949876e-06,-0.037573755,0.014599979,-0.0053111315,0.037597958,-0.010429338,0.0053273253,-8.850435e-06,-0.00029658817,-1.1805851e-05,-2.5374941e-08,-3.3078975e-06,-2.740795e-08
CRI,1991,-0.21666522,-0.20114952,-0.2847834,0.21684623,0.20206934,0.28489655,-0.0001802119,-0.0009140416,-0.000112372196,-5.7351053e-07,-3.48089e-06,-2.6071933e-07,-2.9152318e-07,-2.275366e-06,-5.1488155e-07
CYP,1991,-0.047012985,-0.21025196,-0.0056027593,0.21881485,0.40176517,0.029991925,-0.17106819,-0.18920921,-0.024355603,-0.000640567,-0.0019363035,-2.924923e-05,-9.307629e-05,-0.0003676998,-4.2783577e-06
DEU,1991,1.7166138e-05,0.0023686886,0.0001052618,-1.6391155e-05,-0.002329618,-0.000105255676,-3.681707e-07,-3.5530884e-05,-1.8676065e-08,-4.1794884e-08,-4.1649724e-07,-1.6664209e-09,-3.9922494e-07,-3.1120262e-06,-3.7965126e-08
DJI,1991,-8.004031e-10,-1.2805591e-06,-8.980622e-12,-2.9048152e-08,-5.3269027e-06,-1.8712853e-09,-0.0009842044,-0.03114158,-0.0045470046,0.015644372,0.05426073,0.016116202,-0.014660142,-0.023112604,-0.011569211
DNK,1991,1.9073486e-06,0.00033402443,4.887581e-06,-1.2863809e-06,-0.00030544444,-4.742195e-06,-6.059053e-08,-1.1699852e-05,-3.0728817e-09,-2.5422317e-08,-6.4805346e-07,-4.3898702e-09,-4.2311697e-07,-1.617355e-05,-6.929778e-08
ECU,1991,-1.0799009e-05,-0.0017684258,-7.720025e-06,0.018526495,0.101807475,0.0024635792,-0.018511912,-0.099902906,-0.0024556716,-3.7058883e-06,-0.00013529831,-2.4556212e-07,-1.1983083e-08,-8.38029e-07,-6.6443366e-09
EGY,1991,-4.8408793e-08,-1.5531907e-05,-1.7867351e-09,-1.3881573e-05,-0.00036375492,-4.4268686e-06,-0.04689686,-0.21329108,-0.20281993,0.05549383,0.23510605,0.20368081,-0.008583058,-0.021435585,-0.0008563857
ESP,1991,0.00056654215,0.04126215,0.0072134137,-0.00055985927,-0.040902797,-0.0072055217,-5.373098e-06,-0.00033841806,-7.2253033e-06,-1.7655098e-07,-3.857185e-06,-1.1026079e-07,-1.0858652e-06,-1.7097274e-05,-6.4867805e-07
ETH,1991,-2.6710262e-08,-2.7501985e-05,-1.3674272e-08,-5.461095e-07,-2.7259874e-05,-4.1749823e-07,-0.0184081,-0.121055715,-0.022834055,0.022941172,0.12686068,0.067720234,-0.004532478,-0.0057502324,-0.04488573
FIN,1991,8.1539154e-05,0.005352199,0.0005722642,-7.6538214e-05,-0.0051554665,-0.0005717256,-2.7136955e-06,-0.00017403103,-2.568071e-07,-2.6866405e-07,-3.3059569e-06,-2.5300748e-08,-2.0194514e-06,-1.938412e-05,-2.5867007e-07
FJI,1991,-1.2091512e-05,-0.013911086,-8.047505e-06,-8.515887e-05,-0.0024005806,-0.00086843624,0.29891288,0.27926946,0.20533091,-0.29808962,-0.25846404,-0.20374434,-0.0007260295,-0.0044937674,-0.00071009534
FRA,1991,0.0011214018,0.020372152,0.06442922,-0.0010576575,-0.019105276,-0.064371325,-4.886597e-05,-0.0011698818,-5.4624354e-05,-2.6785046e-06,-2.0955758e-05,-8.218432e-07,-1.2242761e-05,-7.607728e-05,-2.504331e-06
GAB,1991,-3.4291613e-08,-2.0359628e-05,-1.2084702e-08,-0.003186738,-0.061714467,-0.0022271653,0.003748417,0.06433791,0.003637433,-0.0005614388,-0.002598614,-0.0014088966,-2.4493417e-07,-4.3537375e-06,-1.2535177e-06
GBR,1991,0.000104784966,0.0032100081,0.0009045601,-6.924057e-05,-0.0023661298,-0.000896475,-2.6171454e-05,-0.00078463886,-5.4527436e-06,-2.4087394e-06,-1.7342667e-05,-6.093907e-07,-6.889341e-06,-4.1975527e-05,-2.016858e-06
GEO,1991,-5.7908522e-08,-1.7684091e-05,-1.5156173e-08,-0.00015552966,-0.0041285013,-9.695966e-05,0.47008127,0.11238778,0.12341821,-0.4692962,-0.10689746,-0.12285402,-0.00062949525,-0.0013442158,-0.00046728883
GHA,1991,-2.9224523e-06,-0.00037538746,-4.8509384e-07,-7.961171e-05,-0.00037569334,-0.00014150052,0.050466433,0.11841257,-0.034611464,-0.046834648,-0.09870136,0.03633058,-0.0035492324,-0.018960167,-0.001577058
GIN,1991,-2.354705e-08,-1.8564439e-05,-8.317773e-10,-4.959712e-06,-0.00010657036,-4.280945e-06,-0.067972854,-0.1315825,-0.1691721,0.06892884,0.13530314,0.16925365,-0.0009509964,-0.0035956283,-7.726132e-05
GMB,1991,-1.7701273e-05,-0.0036883978,-3.1492086e-06,-0.013710212,-0.070436664,-0.024735041,0.015752792,0.11069459,0.031082451,-0.0020165644,-0.036214776,-0.006334312,-8.308923e-06,-0.00035473445,-9.920862e-06
GNB,1991,-7.3502897e-09,-1.178997e-05,-3.6602626e-10,-7.598239e-08,-6.932427e-06,-4.681865e-08,-0.0030389125,-0.033292394,-0.010573992,0.010870576,0.051302433,0.015400887,-0.007831495,-0.01799128,-0.0048269257
GNQ,1991,-1.13107735e-11,-8.230745e-08,-3.300973e-13,-5.047981e-10,-6.460364e-07,-6.2683e-11,-2.5061807e-05,-0.0039766594,-0.00043093588,0.04560536,0.0922156,0.012988448,-0.04558029,-0.088238224,-0.012557516
GRC,1991,-0.04995227,0.25684637,0.1989162,0.052153133,-0.24193978,-0.19838375,-0.0021575084,-0.014826052,-0.0005266328,-1.45133445e-05,-4.1935793e-05,-1.1187817e-06,-2.891856e-05,-3.863682e-05,-4.7447234e-06
GTM,1991,-2.0683329e-08,-6.0581282e-05,-1.4403966e-08,-0.0033637208,-0.046192043,-0.0057170717,0.0039253235,0.055104196,0.008497536,-0.0005615569,-0.0088436,-0.0027801907,-8.26725e-08,-8.042484e-06,-3.5453328e-07
GUY,1991,-2.819781e-06,-0.00070110714,-2.6160353e-06,-0.006522224,-0.033802327,-0.012987939,0.009299278,0.07590747,0.024138987,-0.0027666227,-0.040565994,-0.011093176,-7.737342e-06,-0.0008380545,-5.5269324e-05
HRV,1991,-7.30538e-06,-0.0041787373,-7.728808e-06,-0.0014977801,-0.02820236,-0.008302816,-0.7676998,-0.7596172,-0.92905194,-0.22934958,-0.19419022,-0.062356982,-0.0014455594,-0.013811445,-0.00028056567
HTI,1991,-2.6015622e-08,-0.000113097325,-2.0307317e-08,-0.001535192,-0.024159975,-0.005160827,0.0021544695,0.031451166,0.0075838566,-0.0006191642,-0.0071733235,-0.0024227859,-8.778774e-08,-4.7453095e-06,-2.67361e-07
HUN,1991,0.004573226,0.07660639,0.028580904,-0.0045203357,-0.07500377,-0.028545985,-4.0375286e-05,-0.0013755766,-2.902498e-05,-2.4910453e-06,-4.666017e-05,-1.3456371e-06,-1.0084069e-05,-0.00018025239,-4.4775884e-06
IDN,1991,-1.2457677e-09,-1.095714e-06,-6.326322e-11,-1.1032229e-07,-1.3589055e-05,-1.5068258e-08,-0.0014154477,-0.04029253,-0.010259184,0.032392323,0.110678256,0.025161684,-0.0309768,-0.07037107,-0.014902491
IND,1991,-0.0014869098,-0.022611829,-0.0007774081,0.08334714,0.10189831,0.013296843,-0.0818339,-0.07922176,-0.012515967,-2.5633388e-05,-6.344885e-05,-3.0678214e-06,-6.485132e-07,-1.1809146e-06,-4.583715e-07
IRL,1991,0.00071901083,0.018675506,0.017528355,-0.00068605377,-0.017794892,-0.017512286,-2.6949916e-05,-0.00082520035,-1.4595976e-05,-1.3183577e-06,-1.4630694e-05,-3.328843e-07,-4.7372764e-06,-4.0840874e-05,-1.1057975e-06
IRN,1991,-2.495162e-09,-6.933173e-06,-6.986532e-10,-1.7569233e-08,-9.299456e-06,-2.0107382e-08,-0.0002065917,-0.018651418,-0.0053370777,0.21746296,0.27707076,0.16339171,-0.21725635,-0.25840312,-0.15805462
IRQ,1991,-2.4110946e-11,-8.018521e-08,-8.52194e-14,-1.8910765e-10,-2.7168562e-07,-6.414336e-13,-7.669948e-06,-0.00318965,-3.9789637e-05,-0.2919087,-0.752514,-0.18282956,0.29191643,0.755704,0.18286926
ISL,1991,0.00013947487,0.005862832,0.0016794801,-0.00010707284,-0.0049507306,-0.0016679631,-2.0320194e-05,-0.0008180634,-8.216981e-06,-1.6962259e-06,-1.65809e-05,-6.3015955e-07,-1.0359218e-05,-7.732843e-05,-2.5889447e-06
ISR,1991,0.023150325,0.1948095,0.12903845,-0.021027092,-0.17431374,-0.12852967,-0.0021056638,-0.020400237,-0.00050144293,-8.143809e-06,-6.66373e-05,-1.8851683e-06,-9.488319e-06,-2.874951e-05,-5.4044754e-06
ITA,1991,0.00018137693,0.009557068,0.0017282963,-0.00017485986,-0.009233163,-0.0017273781,-3.1261302e-06,-0.00024485914,-4.0297707e-07,-5.486945e-07,-1.23904865e-05,-6.648885e-08,-2.8578497e-06,-6.653832e-05,-4.4112664e-07
JAM,1991,-0.09321626,-0.22412707,-0.030233387,0.1701194,0.36721605,0.07627106,-0.07675848,-0.14227979,-0.045947086,-0.0001229121,-0.00068628596,-6.230571e-05,-2.1739721e-05,-0.00012291106,-2.8253135e-05
JOR,1991,-1.3455842e-05,-0.0010028085,-5.8928356e-07,-0.00028041884,-0.0019657072,-7.587767e-05,0.24601883,0.4017709,0.19807255,-0.2356585,-0.34836176,-0.1901213,-0.010066451,-0.050440665,-0.007874821
JPN,1991,0.00045460463,0.017109811,0.0015590787,-0.00041060345,-0.014982381,-0.0015460732,-3.186723e-05,-0.0018152472,-8.7318695e-06,-1.7180488e-06,-5.3012725e-05,-7.7096956e-07,-1.05185245e-05,-0.00025917645,-3.5433466e-06
